SAGDP4N Compensation of employees 1/,,,,,,,,
(Thousands of dollars) ,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,
State or DC,,,,,,,,
GeoFips,GeoName,LineCode,Description,2003,2004,2005,2006,2007
45000,South Carolina,69,      Educational services,634013,681580,714990,777515,841456
45000,South Carolina,70,      Health care and social assistance,5814167,6207047,6622210,7085246,7505028
45000,South Carolina,71,        Ambulatory health care services,3186818,3404000,3617339,3842234,4037208
45000,South Carolina,72,        Hospitals,1374223,1505799,1631362,1763765,1886592
45000,South Carolina,73,        Nursing and residential care facilities,840386,881459,917838,993403,1044584
45000,South Carolina,74,        Social assistance,412740,415789,455670,485844,536645
45000,South Carolina,75,"    Arts, entertainment, recreation, accommodation, and food services",3416364,3666119,3798773,4015564,4285389
45000,South Carolina,76,"      Arts, entertainment, and recreation",548566,577077,600097,615017,658757
45000,South Carolina,77,"        Performing arts, spectator sports, museums, and related activities",118643,130881,144726,128333,139560
45000,South Carolina,78,"        Amusement, gambling, and recreation industries",429923,446196,455371,486684,519197
45000,South Carolina,79,      Accommodation and food services,2867798,3089043,3198675,3400547,3626632
45000,South Carolina,80,        Accommodation,645451,710971,705259,765960,829587
45000,South Carolina,81,        Food services and drinking places,2222347,2378072,2493416,2634587,2797045
45000,South Carolina,82,    Other services (except government and government enterprises),2386409,2527510,2572750,2692215,2882212
45000,South Carolina,83,  Government and government enterprises,16354098,17204898,18264878,19431867,20656565
45000,South Carolina,84,    Federal civilian,1848367,1995161,2102245,2213590,2345057
45000,South Carolina,85,    Military,2415458,2615840,2791429,2877023,3047465
45000,South Carolina,86,    State and local,12090273,12593897,13371204,14341254,15264043
45000,South Carolina,,Addenda:,,,,,
45000,South Carolina,87,Natural resources and mining,417302,485393,451965,517672,539129
45000,South Carolina,88,Trade,9347042,9926765,10569710,11195152,11822720
45000,South Carolina,89,Transportation and utilities,3107285,3259005,3416622,3681811,3787889
45000,South Carolina,90,Private goods-producing industries 2/,19135469,19332074,19842758,20817243,21392376
45000,South Carolina,91,Private services-providing industries 3/,38374182,41075195,43602396,46733749,49762108
46000,South Dakota,1,All industry total,13273562,14024987,14694678,15388213,16460413
46000,South Dakota,2,  Private industries,10294377,10863304,11416292,11994030,12907716
46000,South Dakota,3,"    Agriculture, forestry, fishing, and hunting",138702,197551,198938,204427,290771
46000,South Dakota,4,      Farms,113302,166790,167247,162968,243710
46000,South Dakota,5,"      Forestry, fishing, and related activities",25400,30761,31691,41459,47061
46000,South Dakota,6,"    Mining, quarrying, and oil and gas extraction",39816,37871,40546,42944,48023
46000,South Dakota,7,      Oil and gas extraction,(D),(D),(D),2297,2493
46000,South Dakota,8,      Mining (except oil and gas),35508,33371,36222,38401,42199
46000,South Dakota,9,      Support activities for mining,(D),(D),(D),2247,3331
46000,South Dakota,10,    Utilities,144084,149920,170079,181348,188718
46000,South Dakota,11,    Construction,732510,767848,830704,898450,972160
46000,South Dakota,12,    Manufacturing,1536661,1647206,1741955,1836082,1962676
46000,South Dakota,13,      Durable goods manufacturing,1059274,1147415,1219305,1279181,1355555
46000,South Dakota,14,        Wood product manufacturing,91668,99652,103349,100890,100625
46000,South Dakota,15,        Nonmetallic mineral product manufacturing,69637,72718,78921,81955,86386
46000,South Dakota,16,        Primary metal manufacturing,29403,31241,31491,32147,31380
46000,South Dakota,17,        Fabricated metal product manufacturing,123589,137406,150660,158340,163314
46000,South Dakota,18,        Machinery manufacturing,197647,222732,244657,270162,287762
46000,South Dakota,19,        Computer and electronic product manufacturing,182755,182129,166324,152848,154023
46000,South Dakota,20,"        Electrical equipment, appliance, and component manufacturing",18768,19939,21764,22594,21903
46000,South Dakota,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",(D),(D),(D),(D),(D)
46000,South Dakota,22,        Other transportation equipment manufacturing,(D),(D),(D),(D),(D)
46000,South Dakota,23,        Furniture and related product manufacturing,70985,82003,88386,93357,99757
46000,South Dakota,24,        Miscellaneous manufacturing,197159,212149,232846,252124,281282
46000,South Dakota,25,      Nondurable goods manufacturing,477387,499791,522650,556901,607120
46000,South Dakota,26,        Food and beverage and tobacco products manufacturing,290494,299749,307254,321090,325288
46000,South Dakota,27,        Textile mills and textile product mills,(D),(D),(D),(D),(D)
46000,South Dakota,28,"        Apparel, leather, and allied product manufacturing",(D),4971,(D),(D),3846
46000,South Dakota,29,        Paper manufacturing,33076,36222,38831,39223,40156
46000,South Dakota,30,        Printing and related support activities,53390,54022,58155,60683,(D)
46000,South Dakota,31,        Petroleum and coal products manufacturing,(D),(D),(D),(D),703
46000,South Dakota,32,        Chemical manufacturing,34057,42019,45062,57347,93789
46000,South Dakota,33,        Plastics and rubber products manufacturing,48268,49633,56011,60660,63800
46000,South Dakota,34,    Wholesale trade,740765,795768,841259,873004,926550
46000,South Dakota,35,    Retail trade,1140583,1176405,1214728,1238624,1298777
46000,South Dakota,36,    Transportation and warehousing,397146,417058,443535,476824,493928
46000,South Dakota,37,      Air transportation,12023,11738,12219,11938,9706
46000,South Dakota,38,      Rail transportation,56108,61894,(D),(D),74922
46000,South Dakota,39,      Water transportation,0,0,0,0,0
46000,South Dakota,40,      Truck transportation,205240,209970,222987,250800,258060
46000,South Dakota,41,      Transit and ground passenger transportation,20124,21596,21907,24455,27463
46000,South Dakota,42,      Pipeline transportation,5845,4387,4779,4689,4663
46000,South Dakota,43,      Other transportation and support activities,82535,89596,(D),(D),95566
46000,South Dakota,44,      Warehousing and storage,15272,17877,22127,22423,23547
46000,South Dakota,45,    Information,295383,305226,312941,323645,352563
46000,South Dakota,46,      Publishing industries (except Internet),(D),(D),(D),(D),80937
46000,South Dakota,47,      Motion picture and sound recording industries,7824,8149,8557,10006,12731
46000,South Dakota,48,      Broadcasting (except Internet) and telecommunications,204467,209508,222334,230860,253754
46000,South Dakota,49,"      Data processing, hosting, and other information services",(D),(D),(D),(D),5141
46000,South Dakota,50,"    Finance, insurance, real estate, rental, and leasing",1140691,1204110,1291353,1391357,1511178
46000,South Dakota,51,      Finance and insurance,1055570,1108275,1187710,1287868,1401944
46000,South Dakota,52,"        Monetary Authorities- central bank, credit intermediation, and related services",721600,745073,796539,871753,950227
46000,South Dakota,53,"        Securities, commodity contracts, and other financial investments and related activities",58749,65167,67016,71202,79873
46000,South Dakota,54,        Insurance carriers and related activities,274671,297439,323850,344526,371464
46000,South Dakota,55,"        Funds, trusts, and other financial vehicles",551,596,305,387,380
46000,South Dakota,56,      Real estate and rental and leasing,85120,95835,103643,103490,109233
46000,South Dakota,57,        Real estate,60127,66918,71590,71578,76411
46000,South Dakota,58,        Rental and leasing services and lessors of nonfinancial intangible assets,24994,28917,32053,31912,32823
46000,South Dakota,59,    Professional and business services,937648,950591,1016218,1068459,1205237
46000,South Dakota,60,"      Professional, scientific, and technical services",360206,376123,447625,495585,542288
46000,South Dakota,61,        Legal services,72669,74244,79342,84592,90225
46000,South Dakota,62,        Computer systems design and related services,46331,45644,63513,72840,90410
46000,South Dakota,63,"        Miscellaneous professional, scientific, and technical services",241206,256235,304770,338152,361653
46000,South Dakota,64,      Management of companies and enterprises,248590,243206,244960,228420,265009
46000,South Dakota,65,      Administrative and support and waste management and remediation services,328851,331261,323633,344455,397940
46000,South Dakota,66,        Administrative and support services,308540,308722,299870,319017,369751
46000,South Dakota,67,        Waste management and remediation services,20311,22540,23764,25438,28189
46000,South Dakota,68,"    Educational services, health care, and social assistance",2043360,2156122,2264484,2369134,2500529
46000,South Dakota,69,      Educational services,177124,177036,185299,192430,190166
46000,South Dakota,70,      Health care and social assistance,1866236,1979086,2079185,2176705,2310363
46000,South Dakota,71,        Ambulatory health care services,695818,742588,791880,848384,901942
46000,South Dakota,72,        Hospitals,742786,798896,831866,867640,930404
46000,South Dakota,73,        Nursing and residential care facilities,281872,283210,291857,299033,312428
46000,South Dakota,74,        Social assistance,145761,154392,163581,161648,165589
46000,South Dakota,75,"    Arts, entertainment, recreation, accommodation, and food services",565283,596725,613262,638364,678565
46000,South Dakota,76,"      Arts, entertainment, and recreation",109534,114297,122280,126107,134082
46000,South Dakota,77,"        Performing arts, spectator sports, museums, and related activities",22013,23603,25012,25738,27772
46000,South Dakota,78,"        Amusement, gambling, and recreation industries",87521,90694,97267,100369,106310
46000,South Dakota,79,      Accommodation and food services,455749,482428,490982,512257,544482
46000,South Dakota,80,        Accommodation,128256,137468,135387,139921,150922
46000,South Dakota,81,        Food services and drinking places,327493,344960,355595,372336,393560
46000,South Dakota,82,    Other services (except government and government enterprises),441744,460903,436289,451366,478042
46000,South Dakota,83,  Government and government enterprises,2979185,3161683,3278386,3394183,3552697
46000,South Dakota,84,    Federal civilian,676412,717348,748779,774322,804168
46000,South Dakota,85,    Military,345024,365600,374495,364655,375586
46000,South Dakota,86,    State and local,1957749,2078735,2155112,2255206,2372943
46000,South Dakota,,Addenda:,,,,,
46000,South Dakota,87,Natural resources and mining,178518,235423,239484,247371,338794
46000,South Dakota,88,Trade,1881348,1972173,2055987,2111628,2225328
46000,South Dakota,89,Transportation and utilities,541230,566978,613614,658172,682646
46000,South Dakota,90,Private goods-producing industries 2/,2447689,2650476,2812144,2981903,3273630
46000,South Dakota,91,Private services-providing industries 3/,7846688,8212828,8604148,9012127,9634087
47000,Tennessee,1,All industry total,112845206,119725520,124891784,131117232,137306981
47000,Tennessee,2,  Private industries,93638445,99256489,103702093,109173963,114331549
47000,Tennessee,3,"    Agriculture, forestry, fishing, and hunting",308682,320319,275927,323764,363235
47000,Tennessee,4,      Farms,215811,214843,175258,196484,236448
47000,Tennessee,5,"      Forestry, fishing, and related activities",92871,105476,100669,127280,126787
47000,Tennessee,6,"    Mining, quarrying, and oil and gas extraction",176491,181461,197180,226235,251956
47000,Tennessee,7,      Oil and gas extraction,2414,2381,2500,3448,3972
47000,Tennessee,8,      Mining (except oil and gas),166470,166018,172234,190673,215155
47000,Tennessee,9,      Support activities for mining,7607,13063,22446,32115,32829
47000,Tennessee,10,    Utilities,237024,249554,252122,277629,285564
47000,Tennessee,11,    Construction,5089864,5273208,5667335,6387114,6921112
47000,Tennessee,12,    Manufacturing,20939973,21833438,22236567,22389118,22276650
47000,Tennessee,13,      Durable goods manufacturing,12626870,13344682,13722659,13963930,13712066
47000,Tennessee,14,        Wood product manufacturing,588206,650913,695907,696896,649707
47000,Tennessee,15,        Nonmetallic mineral product manufacturing,755152,785544,791957,813220,847385
47000,Tennessee,16,        Primary metal manufacturing,684712,723627,748821,768631,803179
47000,Tennessee,17,        Fabricated metal product manufacturing,1981040,2054098,2158056,2302996,2304998
47000,Tennessee,18,        Machinery manufacturing,1640315,1741433,1812279,1799370,1782224
47000,Tennessee,19,        Computer and electronic product manufacturing,676578,692521,668878,587286,562040
47000,Tennessee,20,"        Electrical equipment, appliance, and component manufacturing",1221219,1282552,1319360,1359462,1356968
47000,Tennessee,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",(D),3390675,3450637,3554440,(D)
47000,Tennessee,22,        Other transportation equipment manufacturing,(D),490233,517441,510992,(D)
47000,Tennessee,23,        Furniture and related product manufacturing,697705,698925,667840,630474,610948
47000,Tennessee,24,        Miscellaneous manufacturing,803470,834162,891484,940164,980438
47000,Tennessee,25,      Nondurable goods manufacturing,8313103,8488756,8513907,8425188,8564584
47000,Tennessee,26,        Food and beverage and tobacco products manufacturing,1894338,1932906,1957988,1947687,2012453
47000,Tennessee,27,        Textile mills and textile product mills,433667,433609,421829,402986,388628
47000,Tennessee,28,"        Apparel, leather, and allied product manufacturing",368975,357155,302410,293905,295375
47000,Tennessee,29,        Paper manufacturing,1278138,1255027,1331660,1333474,1276017
47000,Tennessee,30,        Printing and related support activities,870087,871701,866152,846305,831146
47000,Tennessee,31,        Petroleum and coal products manufacturing,93919,92561,120850,119351,108414
47000,Tennessee,32,        Chemical manufacturing,2018987,2147636,2167066,2166227,2295065
47000,Tennessee,33,        Plastics and rubber products manufacturing,1354993,1398160,1345953,1315253,1357485
47000,Tennessee,34,    Wholesale trade,6707867,7194616,7619799,8117061,8519979
47000,Tennessee,35,    Retail trade,8828926,9143750,9604890,9902182,10415421
47000,Tennessee,36,    Transportation and warehousing,6834103,7218040,7645411,7886965,8267778
47000,Tennessee,37,      Air transportation,402030,380373,379941,343658,410776
47000,Tennessee,38,      Rail transportation,(D),(D),(D),(D),(D)
47000,Tennessee,39,      Water transportation,83708,108349,135008,162350,167445
47000,Tennessee,40,      Truck transportation,2744486,2888230,3109395,3240141,3322812
47000,Tennessee,41,      Transit and ground passenger transportation,153333,168038,167876,172518,182155
47000,Tennessee,42,      Pipeline transportation,(D),(D),(D),33861,35254
47000,Tennessee,43,      Other transportation and support activities,2675914,2771751,2891602,(D),(D)
47000,Tennessee,44,      Warehousing and storage,381136,501233,536940,543905,599792
47000,Tennessee,45,    Information,2669318,2742288,2824141,3073031,3172914
47000,Tennessee,46,      Publishing industries (except Internet),634166,670729,701540,853006,789467
47000,Tennessee,47,      Motion picture and sound recording industries,361705,399163,450981,483331,536035
47000,Tennessee,48,      Broadcasting (except Internet) and telecommunications,1418357,1424213,1431021,1476451,1579505
47000,Tennessee,49,"      Data processing, hosting, and other information services",255090,248183,240600,260243,267906
47000,Tennessee,50,"    Finance, insurance, real estate, rental, and leasing",7902728,8452028,8640022,9222993,9780957
47000,Tennessee,51,      Finance and insurance,6576589,7040285,7166764,7669473,8169154
47000,Tennessee,52,"        Monetary Authorities- central bank, credit intermediation, and related services",3049294,3285108,3206478,3356168,3476493
47000,Tennessee,53,"        Securities, commodity contracts, and other financial investments and related activities",1248314,1356478,1377120,1498756,1688468
47000,Tennessee,54,        Insurance carriers and related activities,2271496,2387782,2571444,2791447,2994576
47000,Tennessee,55,"        Funds, trusts, and other financial vehicles",7485,10917,11722,23103,9617
47000,Tennessee,56,      Real estate and rental and leasing,1326139,1411743,1473258,1553521,1611803
47000,Tennessee,57,        Real estate,869778,942262,1021376,1066978,1109460
47000,Tennessee,58,        Rental and leasing services and lessors of nonfinancial intangible assets,456361,469480,451882,486543,502343
47000,Tennessee,59,    Professional and business services,11971709,12984482,13776553,14943998,16035482
47000,Tennessee,60,"      Professional, scientific, and technical services",5654584,5989210,6497033,7049055,7492350
47000,Tennessee,61,        Legal services,842407,898135,949264,990769,1043526
47000,Tennessee,62,        Computer systems design and related services,650285,668422,732475,834099,970138
47000,Tennessee,63,"        Miscellaneous professional, scientific, and technical services",4161892,4422653,4815295,5224186,5478685
47000,Tennessee,64,      Management of companies and enterprises,1555519,1684297,1623451,1910241,2186786
47000,Tennessee,65,      Administrative and support and waste management and remediation services,4761605,5310975,5656068,5984702,6356346
47000,Tennessee,66,        Administrative and support services,4359453,4882535,5190822,5496261,5887685
47000,Tennessee,67,        Waste management and remediation services,402152,428441,465246,488441,468662
47000,Tennessee,68,"    Educational services, health care, and social assistance",13218342,14441153,15521667,16441041,17437397
47000,Tennessee,69,      Educational services,1727582,1906597,2043315,1683777,1827862
47000,Tennessee,70,      Health care and social assistance,11490760,12534555,13478351,14757264,15609535
47000,Tennessee,71,        Ambulatory health care services,5666426,6218029,6523005,7014245,7388447
47000,Tennessee,72,        Hospitals,3844315,4207176,4701840,5322527,5681037
47000,Tennessee,73,        Nursing and residential care facilities,1271149,1375054,1437003,1554118,1628887
47000,Tennessee,74,        Social assistance,708871,734296,816504,866374,911165
47000,Tennessee,75,"    Arts, entertainment, recreation, accommodation, and food services",4955025,5220558,5465045,5819100,6266588
47000,Tennessee,76,"      Arts, entertainment, and recreation",1045659,1107245,1139035,1306776,1345683
47000,Tennessee,77,"        Performing arts, spectator sports, museums, and related activities",688957,735071,754310,910555,925870
47000,Tennessee,78,"        Amusement, gambling, and recreation industries",356702,372174,384725,396222,419812
47000,Tennessee,79,      Accommodation and food services,3909366,4113313,4326010,4512323,4920906
47000,Tennessee,80,        Accommodation,895786,925932,967797,1027118,1228659
47000,Tennessee,81,        Food services and drinking places,3013580,3187381,3358213,3485205,3692246
47000,Tennessee,82,    Other services (except government and government enterprises),3798393,4001593,3975434,4163731,4336516
47000,Tennessee,83,  Government and government enterprises,19206761,20469032,21189691,21943269,22975431
47000,Tennessee,84,    Federal civilian,3726242,3909417,3970735,4102788,4274297
47000,Tennessee,85,    Military,753531,787050,875222,858585,899399
47000,Tennessee,86,    State and local,14726988,15772565,16343734,16981896,17801735
47000,Tennessee,,Addenda:,,,,,
47000,Tennessee,87,Natural resources and mining,485172,501780,473107,549999,615191
47000,Tennessee,88,Trade,15536793,16338367,17224689,18019243,18935400
47000,Tennessee,89,Transportation and utilities,7071127,7467594,7897533,8164595,8553343
47000,Tennessee,90,Private goods-producing industries 2/,26515010,27608427,28377008,29326231,29812953
47000,Tennessee,91,Private services-providing industries 3/,67123435,71648062,75325084,79847732,84518596
48000,Texas,1,All industry total,438077492,460521635,491629777,536102277,576985633
48000,Texas,2,  Private industries,354993033,374288826,401518452,440143509,475215965
48000,Texas,3,"    Agriculture, forestry, fishing, and hunting",1478592,1657145,1855833,1829736,2153936
48000,Texas,4,      Farms,881378,977117,1153898,971629,1308004
48000,Texas,5,"      Forestry, fishing, and related activities",597214,680028,701935,858107,845932
48000,Texas,6,"    Mining, quarrying, and oil and gas extraction",13604709,15368310,18349010,22005917,25081476
48000,Texas,7,      Oil and gas extraction,8325349,9369749,10605776,12364035,13616940
48000,Texas,8,      Mining (except oil and gas),555800,585397,547399,603209,630585
48000,Texas,9,      Support activities for mining,4723560,5413164,7195836,9038673,10833951
48000,Texas,10,    Utilities,4451764,4634026,4624729,5029572,5692498
48000,Texas,11,    Construction,25650301,25920114,28252600,32604268,36405919
48000,Texas,12,    Manufacturing,55328839,57299431,61032550,66192046,69175069
48000,Texas,13,      Durable goods manufacturing,34861497,36600283,39363686,43547522,45584096
48000,Texas,14,        Wood product manufacturing,1007351,1061367,1161688,1220078,1211275
48000,Texas,15,        Nonmetallic mineral product manufacturing,2038674,2094891,2242818,2377401,2487626
48000,Texas,16,        Primary metal manufacturing,1350081,1453314,1488921,1662486,1799388
48000,Texas,17,        Fabricated metal product manufacturing,5068160,5280853,5998962,6951076,7659141
48000,Texas,18,        Machinery manufacturing,4781666,5136123,5674163,6553625,7555291
48000,Texas,19,        Computer and electronic product manufacturing,10672833,11171911,11955465,12927005,12683752
48000,Texas,20,"        Electrical equipment, appliance, and component manufacturing",1055489,1119137,1173486,1294566,1427817
48000,Texas,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",1647598,1700932,1812519,2148285,2141437
48000,Texas,22,        Other transportation equipment manufacturing,4458071,4773646,4957865,5374598,5587219
48000,Texas,23,        Furniture and related product manufacturing,1083195,1111300,1168778,1272767,1229116
48000,Texas,24,        Miscellaneous manufacturing,1698379,1696808,1729022,1765635,1802034
48000,Texas,25,      Nondurable goods manufacturing,20467342,20699148,21668865,22644524,23590972
48000,Texas,26,        Food and beverage and tobacco products manufacturing,4446950,4476351,4647980,4735869,4698883
48000,Texas,27,        Textile mills and textile product mills,360717,363816,364152,370572,382481
48000,Texas,28,"        Apparel, leather, and allied product manufacturing",618483,498968,445325,416128,386250
48000,Texas,29,        Paper manufacturing,1364441,1309025,1277398,1255176,1304383
48000,Texas,30,        Printing and related support activities,1733634,1719623,1740155,1731831,1757053
48000,Texas,31,        Petroleum and coal products manufacturing,2850598,3034258,3283146,3924527,4106468
48000,Texas,32,        Chemical manufacturing,7002506,7179555,7664528,7876261,8612850
48000,Texas,33,        Plastics and rubber products manufacturing,2090013,2117554,2246181,2334161,2342605
48000,Texas,34,    Wholesale trade,28294051,29973420,32313737,35326408,38433339
48000,Texas,35,    Retail trade,32050318,32522452,34222963,35670682,36992182
48000,Texas,36,    Transportation and warehousing,18471352,19618350,20666914,22463776,24293042
48000,Texas,37,      Air transportation,5187533,5077998,4894640,5322497,5676971
48000,Texas,38,      Rail transportation,1470794,1561945,1696045,1813192,1868063
48000,Texas,39,      Water transportation,337640,356206,400671,416251,433508
48000,Texas,40,      Truck transportation,4474908,4739035,5239415,5767683,6223603
48000,Texas,41,      Transit and ground passenger transportation,520145,521000,521756,543474,590831
48000,Texas,42,      Pipeline transportation,1575308,1500404,1486772,1765946,2104172
48000,Texas,43,      Other transportation and support activities,3923479,4382916,4786542,5136971,5456385
48000,Texas,44,      Warehousing and storage,981546,1478847,1641073,1697763,1939507
48000,Texas,45,    Information,15712982,15852055,15778233,16503952,17283255
48000,Texas,46,      Publishing industries (except Internet),3642237,3733770,3782728,3999193,4347785
48000,Texas,47,      Motion picture and sound recording industries,625601,635136,599629,616541,654230
48000,Texas,48,      Broadcasting (except Internet) and telecommunications,8694884,8599200,8505292,8700287,9777268
48000,Texas,49,"      Data processing, hosting, and other information services",2750260,2883948,2890584,3187931,2503972
48000,Texas,50,"    Finance, insurance, real estate, rental, and leasing",34234547,36537209,39373552,43136091,46142848
48000,Texas,51,      Finance and insurance,27057787,28750160,31215680,34241946,36588702
48000,Texas,52,"        Monetary Authorities- central bank, credit intermediation, and related services",11730586,12475269,13732378,15283330,16035844
48000,Texas,53,"        Securities, commodity contracts, and other financial investments and related activities",5175191,5681522,6297327,7161244,8405807
48000,Texas,54,        Insurance carriers and related activities,10083285,10484748,11015939,11677799,12125324
48000,Texas,55,"        Funds, trusts, and other financial vehicles",68724,108621,170035,119574,21728
48000,Texas,56,      Real estate and rental and leasing,7176760,7787049,8157872,8894145,9554146
48000,Texas,57,        Real estate,4875047,5269093,5600492,6108608,6445190
48000,Texas,58,        Rental and leasing services and lessors of nonfinancial intangible assets,2301713,2517957,2557381,2785537,3108956
48000,Texas,59,    Professional and business services,52988063,57708028,64090720,72622850,80962608
48000,Texas,60,"      Professional, scientific, and technical services",32270581,34174779,37705959,42756449,46577472
48000,Texas,61,        Legal services,6721732,6990455,7207607,7452612,7565368
48000,Texas,62,        Computer systems design and related services,6283987,6599965,7277861,8474336,9203098
48000,Texas,63,"        Miscellaneous professional, scientific, and technical services",19264862,20584359,23220491,26829501,29809006
48000,Texas,64,      Management of companies and enterprises,3398674,4406829,5534959,6347184,8213563
48000,Texas,65,      Administrative and support and waste management and remediation services,17318808,19126420,20849803,23519217,26171574
48000,Texas,66,        Administrative and support services,16224299,17932782,19572302,22093188,24675718
48000,Texas,67,        Waste management and remediation services,1094509,1193638,1277501,1426029,1495856
48000,Texas,68,"    Educational services, health care, and social assistance",42348408,45387879,47915426,51382510,54716530
48000,Texas,69,      Educational services,4142046,4442441,4614795,4893585,5266488
48000,Texas,70,      Health care and social assistance,38206362,40945439,43300631,46488925,49450042
48000,Texas,71,        Ambulatory health care services,19825893,21378391,22889617,24789643,26453826
48000,Texas,72,        Hospitals,12186859,13121162,13607540,14511230,15415533
48000,Texas,73,        Nursing and residential care facilities,3733901,3886434,3994032,4252909,4466405
48000,Texas,74,        Social assistance,2459710,2559452,2809442,2935144,3114278
48000,Texas,75,"    Arts, entertainment, recreation, accommodation, and food services",16860114,17785280,18655465,20039497,21388474
48000,Texas,76,"      Arts, entertainment, and recreation",3033017,3115755,3226597,3568987,3776726
48000,Texas,77,"        Performing arts, spectator sports, museums, and related activities",1504373,1519588,1585250,1780649,1870635
48000,Texas,78,"        Amusement, gambling, and recreation industries",1528644,1596168,1641347,1788338,1906091
48000,Texas,79,      Accommodation and food services,13827097,14669525,15428868,16470510,17611747
48000,Texas,80,        Accommodation,2278077,2486183,2654704,2908220,3113393
48000,Texas,81,        Food services and drinking places,11549020,12183342,12774163,13562290,14498355
48000,Texas,82,    Other services (except government and government enterprises),13518993,14025125,14386719,15336205,16494790
48000,Texas,83,  Government and government enterprises,83084459,86232809,90111326,95958767,101769669
48000,Texas,84,    Federal civilian,12650650,13546638,14349800,15176851,15854373
48000,Texas,85,    Military,8357762,8813597,9550945,10496704,11347993
48000,Texas,86,    State and local,62076047,63872574,66210581,70285212,74567303
48000,Texas,,Addenda:,,,,,
48000,Texas,87,Natural resources and mining,15083301,17025455,20204843,23835653,27235412
48000,Texas,88,Trade,60344369,62495872,66536700,70997090,75425520
48000,Texas,89,Transportation and utilities,22923117,24252377,25291643,27493348,29985540
48000,Texas,90,Private goods-producing industries 2/,96062441,100245000,109489993,122631967,132816399
48000,Texas,91,Private services-providing industries 3/,258930592,274043826,292028458,317511542,342399565
49000,Utah,1,All industry total,44141085,47417341,51023786,56410985,61237683
49000,Utah,2,  Private industries,34442657,37108096,40147606,44956358,49184377
49000,Utah,3,"    Agriculture, forestry, fishing, and hunting",152268,167118,187526,196120,234178
49000,Utah,4,      Farms,129407,141948,161700,159153,191038
49000,Utah,5,"      Forestry, fishing, and related activities",22860,25170,25826,36967,43139
49000,Utah,6,"    Mining, quarrying, and oil and gas extraction",406469,472538,575476,768628,889602
49000,Utah,7,      Oil and gas extraction,49321,61071,72218,108948,127711
49000,Utah,8,      Mining (except oil and gas),239770,253785,282614,339089,355052
49000,Utah,9,      Support activities for mining,117378,157682,220644,320591,406840
49000,Utah,10,    Utilities,335249,354865,377731,448663,447991
49000,Utah,11,    Construction,2616536,2890447,3371032,4249564,4874325
49000,Utah,12,    Manufacturing,5487232,5846348,6151073,6710079,7331833
49000,Utah,13,      Durable goods manufacturing,3877877,4129016,4372822,4778253,5293282
49000,Utah,14,        Wood product manufacturing,86411,92776,108452,133233,164256
49000,Utah,15,        Nonmetallic mineral product manufacturing,208313,224817,253531,305983,358235
49000,Utah,16,        Primary metal manufacturing,189534,205786,221504,247794,269263
49000,Utah,17,        Fabricated metal product manufacturing,461438,493623,546196,605512,645140
49000,Utah,18,        Machinery manufacturing,275683,277758,309533,338183,368127
49000,Utah,19,        Computer and electronic product manufacturing,689816,728628,745701,820232,986663
49000,Utah,20,"        Electrical equipment, appliance, and component manufacturing",56269,62953,70418,80165,95970
49000,Utah,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",(D),(D),(D),(D),(D)
49000,Utah,22,        Other transportation equipment manufacturing,(D),(D),(D),(D),(D)
49000,Utah,23,        Furniture and related product manufacturing,262603,284542,298606,342197,369873
49000,Utah,24,        Miscellaneous manufacturing,800285,838965,876313,888058,933689
49000,Utah,25,      Nondurable goods manufacturing,1609355,1717332,1778251,1931827,2038551
49000,Utah,26,        Food and beverage and tobacco products manufacturing,525875,556100,552249,578535,637194
49000,Utah,27,        Textile mills and textile product mills,30722,34858,39148,43722,47594
49000,Utah,28,"        Apparel, leather, and allied product manufacturing",20908,21321,20461,21767,20575
49000,Utah,29,        Paper manufacturing,133881,141968,142730,151930,155490
49000,Utah,30,        Printing and related support activities,262267,276734,277075,306166,304359
49000,Utah,31,        Petroleum and coal products manufacturing,92525,91366,106133,134920,139094
49000,Utah,32,        Chemical manufacturing,405196,444173,470697,502422,529936
49000,Utah,33,        Plastics and rubber products manufacturing,137981,150812,169756,192365,204310
49000,Utah,34,    Wholesale trade,2043742,2215784,2444359,2703114,2980550
49000,Utah,35,    Retail trade,3417336,3692517,3892546,4306880,4742100
49000,Utah,36,    Transportation and warehousing,1921366,2062886,2194497,2291370,2645691
49000,Utah,37,      Air transportation,471520,482326,473420,438109,650844
49000,Utah,38,      Rail transportation,162193,180520,191613,191116,189725
49000,Utah,39,      Water transportation,(D),(D),(D),(D),(D)
49000,Utah,40,      Truck transportation,715139,766809,834782,927433,998731
49000,Utah,41,      Transit and ground passenger transportation,29401,33065,37690,43279,48948
49000,Utah,42,      Pipeline transportation,27490,28855,30583,28063,28616
49000,Utah,43,      Other transportation and support activities,(D),(D),(D),(D),(D)
49000,Utah,44,      Warehousing and storage,199853,218572,264175,286294,322266
49000,Utah,45,    Information,1511658,1610332,1815195,1797356,1764877
49000,Utah,46,      Publishing industries (except Internet),591378,623693,757236,688255,771488
49000,Utah,47,      Motion picture and sound recording industries,111498,106834,111451,117621,105874
49000,Utah,48,      Broadcasting (except Internet) and telecommunications,478600,520525,537766,552861,539492
