SAINC7N Wages and Salaries by NAICS Industry 1/,,,,,,,
(Thousands of dollars) ,,,,,,,
Bureau of Economic Analysis ,,,,,,,
State or DC,,,,,,,
GeoFips,GeoName,LineCode,Description,2010,2011,2012,2013
53000,Washington,403,        Specialty trade contractors,4392880,4318691,4450166,4857857
53000,Washington,500,      Manufacturing,16843205,18409147,19575264,20554919
53000,Washington,510,        Durable goods manufacturing,13244428,14621483,15714880,16594972
53000,Washington,511,          Wood product manufacturing,557643,564337,587227,637963
53000,Washington,512,          Nonmetallic mineral product manufacturing,441101,445772,459209,490694
53000,Washington,513,          Primary metal manufacturing,286508,333929,364380,366571
53000,Washington,514,          Fabricated metal product manufacturing,779358,834641,924629,959523
53000,Washington,515,          Machinery manufacturing,679062,759555,826765,939640
53000,Washington,516,          Computer and electronic product manufacturing,1626356,1727681,1835045,1935075
53000,Washington,517,"          Electrical equipment, appliance, and component manufacturing",229822,255626,263475,280409
53000,Washington,518,"          Motor vehicles, bodies and trailers, and parts manufacturing",(D),(D),(D),(D)
53000,Washington,519,          Other transportation equipment manufacturing,(D),(D),(D),(D)
53000,Washington,521,          Furniture and related product manufacturing,219517,210415,216474,250733
53000,Washington,522,          Miscellaneous manufacturing,540896,571424,582418,599395
53000,Washington,530,        Nondurable goods manufacturing,3598777,3787664,3860384,3959947
53000,Washington,531,          Food manufacturing,1393402,1461633,1510087,1550930
53000,Washington,532,          Beverage and tobacco product manufacturing,180706,195230,221059,234206
53000,Washington,533,          Textile mills,16867,16753,16852,16753
53000,Washington,534,          Textile product mills,87762,91146,96505,98075
53000,Washington,535,          Apparel manufacturing,53526,57493,62253,59187
53000,Washington,536,          Leather and allied product manufacturing,9730,11329,11297,14075
53000,Washington,537,          Paper manufacturing,638774,633724,611946,627711
53000,Washington,538,          Printing and related support activities,288162,288711,283273,280103
53000,Washington,539,          Petroleum and coal products manufacturing,252333,272297,292322,297464
53000,Washington,541,          Chemical manufacturing,325595,401528,393074,396366
53000,Washington,542,          Plastics and rubber products manufacturing,351920,357820,361716,385077
53000,Washington,600,      Wholesale trade,7765680,8156369,8640579,8814359
53000,Washington,700,      Retail trade,9779680,10251478,11123919,12010805
53000,Washington,701,        Motor vehicle and parts dealers,1557877,1636439,1694106,1836791
53000,Washington,702,        Furniture and home furnishings stores,305961,302573,315198,337664
53000,Washington,703,        Electronics and appliance stores,319981,353112,356840,355479
53000,Washington,704,        Building material and garden equipment and supplies dealers,820893,802891,828591,878948
53000,Washington,705,        Food and beverage stores,1607877,1631347,1672724,1749799
53000,Washington,706,        Health and personal care stores,578457,592640,613120,623484
53000,Washington,707,        Gasoline stations,262349,262198,270850,277890
53000,Washington,708,        Clothing and clothing accessories stores,458562,494722,501385,529058
53000,Washington,709,"        Sporting goods, hobby, musical instrument, and book stores",315690,310277,318226,338724
53000,Washington,711,        General merchandise stores,1780877,1883739,1936263,1960379
53000,Washington,712,        Miscellaneous store retailers,452468,469677,479578,496272
53000,Washington,713,        Nonstore retailers,1318688,1511863,2137038,2626317
53000,Washington,800,      Transportation and warehousing,4167672,4490266,4757838,4889417
53000,Washington,801,        Air transportation,681381,773031,817639,854470
53000,Washington,802,        Rail transportation,(D),(D),(D),(D)
53000,Washington,803,        Water transportation,223421,236505,253745,266488
53000,Washington,804,        Truck transportation,925433,955899,992310,1037699
53000,Washington,805,        Transit and ground passenger transportation,193058,202897,204694,210804
53000,Washington,806,        Pipeline transportation,(D),(D),(D),(D)
53000,Washington,807,        Scenic and sightseeing transportation,19606,23621,28747,26043
53000,Washington,808,        Support activities for transportation,999997,1085147,1134908,1130251
53000,Washington,809,        Couriers and messengers,(D),405806,420593,442659
53000,Washington,811,        Warehousing and storage,417075,455914,512050,538475
53000,Washington,900,      Information,11456911,12711933,14290510,14582417
53000,Washington,901,        Publishing industries (except Internet),8371822,9226327,10407502,10564654
53000,Washington,902,        Motion picture and sound recording industries,122242,131227,135316,135391
53000,Washington,903,        Broadcasting (except Internet),233626,238425,246037,250784
53000,Washington,904,        Internet publishing and broadcasting 2/,(NA),(NA),(NA),(NA)
53000,Washington,905,        Telecommunications,1911982,1975476,2075515,2004808
53000,Washington,906,"        Data processing, hosting, and related services",295263,323502,373384,409264
53000,Washington,907,        Other information services 2/,521976,816976,1052756,1217516
53000,Washington,1000,      Finance and insurance,6569572,6850227,7315038,7649531
53000,Washington,1001,        Monetary Authorities-central bank,(D),(D),(D),(D)
53000,Washington,1002,        Credit intermediation and related activities,2485306,2494322,2750713,2851569
53000,Washington,1003,"        Securities, commodity contracts, and other financial investments and related activities",1321489,1421332,1517721,1629423
53000,Washington,1004,        Insurance carriers and related activities,2744492,2916037,3032456,3155411
53000,Washington,1005,"        Funds, trusts, and other financial vehicles",(D),(D),(D),(D)
53000,Washington,1100,      Real estate and rental and leasing,1793628,1832228,1954635,2083869
53000,Washington,1101,        Real estate,1413605,1452587,1587977,1710476
53000,Washington,1102,        Rental and leasing services,365029,367717,351420,360479
53000,Washington,1103,        Lessors of nonfinancial intangible assets (except copyrighted works),14994,11924,15238,12914
53000,Washington,1200,"      Professional, scientific, and technical services",12481902,13156433,13948379,14605903
53000,Washington,1300,      Management of companies and enterprises,3183120,3460656,3891823,4160302
53000,Washington,1400,      Administrative and support and waste management and remediation services,5580254,6030240,6227668,6420674
53000,Washington,1401,        Administrative and support services,4369223,4833492,5199287,5415596
53000,Washington,1402,        Waste management and remediation services,1211031,1196748,1028381,1005078
53000,Washington,1500,      Educational services,1426127,1493545,1559636,1641887
53000,Washington,1600,      Health care and social assistance,15126145,15675995,16689252,17250495
53000,Washington,1601,        Ambulatory health care services,7311596,7500119,7815456,8008148
53000,Washington,1602,        Hospitals,4673987,5036182,5167407,5296214
53000,Washington,1603,        Nursing and residential care facilities,1623726,1670057,1747065,1819247
53000,Washington,1604,        Social assistance,1516836,1469637,1959324,2126886
53000,Washington,1700,"      Arts, entertainment, and recreation",1268087,1266371,1290104,1434412
53000,Washington,1701,"        Performing arts, spectator sports, and related industries",485439,468975,473464,555771
53000,Washington,1702,"        Museums, historical sites, and similar institutions",75268,78806,82698,87427
53000,Washington,1703,"        Amusement, gambling, and recreation industries",707380,718590,733942,791214
53000,Washington,1800,      Accommodation and food services,4474048,4783957,5287309,5503429
53000,Washington,1801,        Accommodation,794679,832349,862213,909568
53000,Washington,1802,        Food services and drinking places,3679369,3951608,4425096,4593861
53000,Washington,1900,      Other services (except government and government enterprises),4287060,4567834,4841569,5031909
53000,Washington,1901,        Repair and maintenance,1001236,1039489,1108921,1144843
53000,Washington,1902,        Personal and laundry services,813782,853024,917449,980728
53000,Washington,1903,"        Religious, grantmaking, civic, professional, and similar organizations",2165603,2344747,2470006,2535943
53000,Washington,1904,        Private households,306439,330574,345193,370395
53000,Washington,2000,    Government and government enterprises,31571528,31658135,31934193,32426868
53000,Washington,2001,      Federal civilian,5137729,5233215,5221300,5043869
53000,Washington,2002,      Military,4311843,4283183,4393920,4301052
53000,Washington,2010,      State and local,22121956,22141737,22318973,23081947
53000,Washington,2011,        State government,6875424,6780382,6758263,7059879
53000,Washington,2012,        Local government,15246532,15361355,15560710,16022068
54000,West Virginia,50,Wages and salaries by place of work (thousands of dollars),27251083,28586785,29436518,29480048
54000,West Virginia,81,  Farm wages and salaries,26052,22653,35764,36459
54000,West Virginia,82,  Nonfarm wages and salaries,27225031,28564132,29400754,29443589
54000,West Virginia,90,    Private nonfarm wages and salaries,21048275,22317812,23073999,23098723
54000,West Virginia,100,"      Forestry, fishing, and related activities",35261,33890,38015,37917
54000,West Virginia,101,        Forestry and logging,22715,21042,24713,24090
54000,West Virginia,102,"        Fishing, hunting and trapping",(D),(D),(D),(D)
54000,West Virginia,103,        Support activities for agriculture and forestry,(D),(D),(D),(D)
54000,West Virginia,200,"      Mining, quarrying, and oil and gas extraction",2144865,2593621,2594189,2474611
54000,West Virginia,201,        Oil and gas extraction,143621,153074,174179,199777
54000,West Virginia,202,        Mining (except oil and gas),1670503,2006798,1956080,1746130
54000,West Virginia,203,        Support activities for mining,330741,433749,463930,528704
54000,West Virginia,300,      Utilities,433623,437667,428156,420950
54000,West Virginia,400,      Construction,1594945,1591661,1863314,1834357
54000,West Virginia,401,        Construction of buildings,439823,359659,355208,400327
54000,West Virginia,402,        Heavy and civil engineering construction,368803,450254,670147,611507
54000,West Virginia,403,        Specialty trade contractors,786319,781748,837959,822523
54000,West Virginia,500,      Manufacturing,2455896,2563319,2597200,2572506
54000,West Virginia,510,        Durable goods manufacturing,1379403,1450389,1481649,1447969
54000,West Virginia,511,          Wood product manufacturing,(D),(D),(D),172646
54000,West Virginia,512,          Nonmetallic mineral product manufacturing,113223,114640,120763,121621
54000,West Virginia,513,          Primary metal manufacturing,280898,298934,319327,305842
54000,West Virginia,514,          Fabricated metal product manufacturing,254091,279405,273291,254950
