ID,ZCTA5CE00,CLASSFP00,MTFCC00,FUNCSTAT00
20173,44147,B5,G6350,S
20174,44120,B5,G6350,S
20175,44112,B5,G6350,S
20176,44121,B5,G6350,S
20177,44123,B5,G6350,S
20178,44103,B5,G6350,S
20179,44109,B5,G6350,S
20180,44122,B5,G6350,S
20181,44136,B5,G6350,S
20182,44113,B5,G6350,S
20183,44124,B5,G6350,S
20184,44116,B5,G6350,S
20185,44117,B5,G6350,S
20186,44114,B5,G6350,S
20187,44110,B5,G6350,S
20188,44132,B5,G6350,S
20189,44146,B5,G6350,S
20190,44145,B5,G6350,S
20191,44119,B5,G6350,S
20192,44022,B5,G6350,S
20193,44133,B5,G6350,S
20194,44104,B5,G6350,S
20195,44115,B5,G6350,S
20196,44102,B5,G6350,S
20197,44143,B5,G6350,S
20198,44131,B5,G6350,S
20199,44118,B5,G6350,S
20200,44137,B5,G6350,S
20201,44144,B5,G6350,S
20202,44070,B5,G6350,S
20203,44125,B5,G6350,S
20204,32054,B5,G6350,S
20205,32058,B5,G6350,S
20206,32656,B5,G6350,S
20207,32044,B5,G6350,S
20208,32091,B5,G6350,S
20209,29353,B5,G6350,S
20210,29374,B5,G6350,S
20211,29372,B5,G6350,S
20212,29364,B5,G6350,S
20213,29321,B5,G6350,S
20214,293HH,B5,G6350,S
20215,29178,B5,G6350,S
20216,29335,B5,G6350,S
20217,29379,B5,G6350,S
20218,29821,B5,G6350,S
20219,29838,B5,G6350,S
20220,29628,B5,G6350,S
20221,29840,B5,G6350,S
20222,29835,B5,G6350,S
20223,29620,B5,G6350,S
20224,29844,B5,G6350,S
20225,29848,B5,G6350,S
20226,29845,B5,G6350,S
20227,33301,B5,G6350,S
20228,33028,B5,G6350,S
20229,33023,B5,G6350,S
20230,33442,B5,G6350,S
20231,33331,B5,G6350,S
20232,33313,B5,G6350,S
20233,33076,B5,G6350,S
20234,33325,B5,G6350,S
20235,33323,B5,G6350,S
20236,33330,B5,G6350,S
20237,33065,B5,G6350,S
20238,33067,B5,G6350,S
20239,33068,B5,G6350,S
20240,33351,B5,G6350,S
20241,33322,B5,G6350,S
20242,33324,B5,G6350,S
20243,33025,B5,G6350,S
20244,33305,B5,G6350,S
20245,33311,B5,G6350,S
20246,33314,B5,G6350,S
20247,33026,B5,G6350,S
20248,33019,B5,G6350,S
20249,33334,B5,G6350,S
20250,33388,B5,G6350,S
20251,33306,B5,G6350,S
20252,33069,B5,G6350,S
20253,33326,B5,G6350,S
20254,33394,B5,G6350,S
20255,333HH,B5,G6350,S
20256,33004,B5,G6350,S
20257,33315,B5,G6350,S
20258,33309,B5,G6350,S
20259,33441,B5,G6350,S
20260,333XX,B5,G6350,S
20261,33308,B5,G6350,S
20262,33073,B5,G6350,S
20263,33332,B5,G6350,S
20264,33312,B5,G6350,S
20265,33304,B5,G6350,S
20266,33027,B5,G6350,S
20267,33009,B5,G6350,S
20268,33029,B5,G6350,S
20269,330XX,B5,G6350,S
20270,33064,B5,G6350,S
20271,33020,B5,G6350,S
20272,33317,B5,G6350,S
20273,33071,B5,G6350,S
20274,33327,B5,G6350,S
20275,334HH,B5,G6350,S
20276,33062,B5,G6350,S
20277,33066,B5,G6350,S
20278,33024,B5,G6350,S
20279,33319,B5,G6350,S
20280,33021,B5,G6350,S
20281,33060,B5,G6350,S
20282,33063,B5,G6350,S
20283,33328,B5,G6350,S
20284,33316,B5,G6350,S
20285,33321,B5,G6350,S
20286,85936,B5,G6350,S
20287,86511,B5,G6350,S
20288,86504,B5,G6350,S
20289,86512,B5,G6350,S
20290,86506,B5,G6350,S
20291,86503,B5,G6350,S
20292,86515,B5,G6350,S
20293,87328,B5,G6350,S
20294,86540,B5,G6350,S
20295,86549,B5,G6350,S
20296,86502,B5,G6350,S
20297,85920,B5,G6350,S
20298,85930,B5,G6350,S
20299,86547,B5,G6350,S
20300,85925,B5,G6350,S
20301,85940,B5,G6350,S
20302,86507,B5,G6350,S
20303,85932,B5,G6350,S
20304,86538,B5,G6350,S
20305,85938,B5,G6350,S
20306,86544,B5,G6350,S
20307,86545,B5,G6350,S
20308,85924,B5,G6350,S
20309,86556,B5,G6350,S
20310,86508,B5,G6350,S
20311,86535,B5,G6350,S
20312,85927,B5,G6350,S
20313,32669,B5,G6350,S
20314,32694,B5,G6350,S
20315,32605,B5,G6350,S
20316,32622,B5,G6350,S
20317,32640,B5,G6350,S
20318,32608,B5,G6350,S
20319,326HH,B5,G6350,S
20320,32658,B5,G6350,S
20321,32609,B5,G6350,S
20322,32666,B5,G6350,S
20323,32601,B5,G6350,S
20324,32643,B5,G6350,S
20325,32606,B5,G6350,S
20326,32618,B5,G6350,S
20327,32607,B5,G6350,S
20328,32603,B5,G6350,S
20329,32641,B5,G6350,S
20330,32653,B5,G6350,S
20331,32616,B5,G6350,S
20332,32662,B5,G6350,S
20333,32654,B5,G6350,S
20334,32667,B5,G6350,S
20335,32615,B5,G6350,S
20336,85554,B5,G6350,S
20337,85292,B5,G6350,S
20338,85544,B5,G6350,S
20339,85539,B5,G6350,S
20340,85545,B5,G6350,S
20341,85541,B5,G6350,S
20342,85941,B5,G6350,S
20343,85501,B5,G6350,S
20344,85235,B5,G6350,S
20345,85553,B5,G6350,S
20346,32068,B5,G6350,S
20347,32079,B5,G6350,S
20348,32043,B5,G6350,S
20349,32065,B5,G6350,S
20350,32140,B5,G6350,S
20351,29934,B5,G6350,S
20352,29944,B5,G6350,S
20353,29945,B5,G6350,S
20354,29943,B5,G6350,S
20355,299XX,B5,G6350,S
20356,29922,B5,G6350,S
20357,29927,B5,G6350,S
20358,29936,B5,G6350,S
20359,29916,B5,G6350,S
20360,326XX,B5,G6350,S
20361,32680,B5,G6350,S
20362,86436,B5,G6350,S
20363,86441,B5,G6350,S
20364,86404,B5,G6350,S
20365,86429,B5,G6350,S
20366,86444,B5,G6350,S
20367,86434,B5,G6350,S
20368,86442,B5,G6350,S
20369,85360,B5,G6350,S
20370,86403,B5,G6350,S
20371,86430,B5,G6350,S
20372,86440,B5,G6350,S
20373,86432,B5,G6350,S
20374,86413,B5,G6350,S
20375,86433,B5,G6350,S
20376,86021,B5,G6350,S
20377,86437,B5,G6350,S
20378,86431,B5,G6350,S
20379,864XX,B5,G6350,S
20380,89024,B5,G6350,S
20381,86401,B5,G6350,S
20382,86438,B5,G6350,S
20383,86406,B5,G6350,S
20384,864HH,B5,G6350,S
20385,86426,B5,G6350,S
20386,29546,B5,G6350,S
20387,29592,B5,G6350,S
20388,29571,B5,G6350,S
20389,29519,B5,G6350,S
20390,29574,B5,G6350,S
20391,29581,B5,G6350,S
20392,29565,B5,G6350,S
20393,295XX,B5,G6350,S
20394,29589,B5,G6350,S
20395,85546,B5,G6350,S
20396,855HH,B5,G6350,S
20397,85536,B5,G6350,S
20398,85535,B5,G6350,S
20399,85542,B5,G6350,S
20400,85530,B5,G6350,S
20401,85531,B5,G6350,S
20402,85643,B5,G6350,S
20403,85550,B5,G6350,S
20404,85552,B5,G6350,S
20405,855XX,B5,G6350,S
20406,85543,B5,G6350,S
20407,29020,B5,G6350,S
20408,29010,B5,G6350,S
20409,29080,B5,G6350,S
20410,29104,B5,G6350,S
20411,29040,B5,G6350,S
20412,29153,B5,G6350,S
20413,29128,B5,G6350,S
20414,29032,B5,G6350,S
20415,29046,B5,G6350,S
20416,29069,B5,G6350,S
20417,33983,B5,G6350,S
20418,34224,B5,G6350,S
20419,33952,B5,G6350,S
20420,34223,B5,G6350,S
20421,339XX,B5,G6350,S
20422,339HH,B5,G6350,S
20423,33954,B5,G6350,S
20424,33953,B5,G6350,S
20425,33947,B5,G6350,S
20426,342HH,B5,G6350,S
20427,33948,B5,G6350,S
20428,33981,B5,G6350,S
20429,33921,B5,G6350,S
20430,33982,B5,G6350,S
20431,33946,B5,G6350,S
20432,33950,B5,G6350,S
20433,33955,B5,G6350,S
20434,33980,B5,G6350,S
20435,85348,B5,G6350,S
20436,85344,B5,G6350,S
20437,85357,B5,G6350,S
20438,85346,B5,G6350,S
20439,85334,B5,G6350,S
20440,85325,B5,G6350,S
20441,85328,B5,G6350,S
20442,86035,B5,G6350,S
20443,86023,B5,G6350,S
20444,86046,B5,G6350,S
20445,86016,B5,G6350,S
20446,86052,B5,G6350,S
20447,86024,B5,G6350,S
20448,86020,B5,G6350,S
20449,86015,B5,G6350,S
20450,86022,B5,G6350,S
20451,86017,B5,G6350,S
20452,86018,B5,G6350,S
20453,86004,B5,G6350,S
20454,860XX,B5,G6350,S
20455,86435,B5,G6350,S
20456,86036,B5,G6350,S
20457,86001,B5,G6350,S
20458,86045,B5,G6350,S
20459,86053,B5,G6350,S
20460,86040,B5,G6350,S
20461,85931,B5,G6350,S
20462,32648,B5,G6350,S
20463,32628,B5,G6350,S
20464,32359,B5,G6350,S
20465,32692,B5,G6350,S
20466,34110,B5,G6350,S
20467,34109,B5,G6350,S
20468,34113,B5,G6350,S
20469,34108,B5,G6350,S
20470,34134,B5,G6350,S
20471,34139,B5,G6350,S
20472,34137,B5,G6350,S
20473,34103,B5,G6350,S
20474,34119,B5,G6350,S
20475,34145,B5,G6350,S
20476,34117,B5,G6350,S
20477,34116,B5,G6350,S
20478,34105,B5,G6350,S
20479,34142,B5,G6350,S
20480,34102,B5,G6350,S
20481,34138,B5,G6350,S
20482,34114,B5,G6350,S
20483,34112,B5,G6350,S
20484,34120,B5,G6350,S
20485,34104,B5,G6350,S
20486,32040,B5,G6350,S
20487,32072,B5,G6350,S
20488,32087,B5,G6350,S
20489,32063,B5,G6350,S
20490,85625,B5,G6350,S
20491,85606,B5,G6350,S
20492,85603,B5,G6350,S
20493,85630,B5,G6350,S
20494,85627,B5,G6350,S
20495,85610,B5,G6350,S
20496,85638,B5,G6350,S
20497,85605,B5,G6350,S
20498,85609,B5,G6350,S
20499,85602,B5,G6350,S
20500,85607,B5,G6350,S
20501,856HH,B5,G6350,S
20502,85635,B5,G6350,S
20503,85632,B5,G6350,S
20504,85608,B5,G6350,S
20505,85613,B5,G6350,S
20506,85650,B5,G6350,S
20507,85617,B5,G6350,S
20508,85616,B5,G6350,S
20509,85615,B5,G6350,S
20510,85241,B5,G6350,S
20511,85221,B5,G6350,S
20512,85231,B5,G6350,S
20513,85223,B5,G6350,S
20514,85232,B5,G6350,S
20515,85222,B5,G6350,S
20516,85631,B5,G6350,S
20517,85230,B5,G6350,S
20518,85273,B5,G6350,S
20519,85272,B5,G6350,S
20520,85623,B5,G6350,S
20521,85739,B5,G6350,S
20522,85618,B5,G6350,S
20523,85237,B5,G6350,S
20524,85247,B5,G6350,S
20525,85228,B5,G6350,S
20526,85245,B5,G6350,S
20527,85653,B5,G6350,S
20528,32024,B5,G6350,S
20529,32055,B5,G6350,S
20530,32096,B5,G6350,S
20531,32094,B5,G6350,S
20532,32071,B5,G6350,S
20533,32061,B5,G6350,S
20534,32025,B5,G6350,S
20535,32038,B5,G6350,S
20536,32430,B5,G6350,S
20537,32421,B5,G6350,S
20538,32424,B5,G6350,S
20539,32449,B5,G6350,S
20540,34217,B5,G6350,S
20541,33471,B5,G6350,S
20542,33960,B5,G6350,S
20543,33944,B5,G6350,S
20544,32360,B5,G6350,S
20545,85923,B5,G6350,S
20546,85942,B5,G6350,S
20547,86031,B5,G6350,S
20548,86520,B5,G6350,S
20549,85935,B5,G6350,S
20550,86043,B5,G6350,S
20551,85911,B5,G6350,S
20552,86030,B5,G6350,S
20553,86033,B5,G6350,S
20554,86042,B5,G6350,S
20555,86034,B5,G6350,S
20556,86025,B5,G6350,S
20557,85933,B5,G6350,S
20558,86032,B5,G6350,S
20559,86054,B5,G6350,S
20560,86510,B5,G6350,S
20561,85937,B5,G6350,S
20562,85934,B5,G6350,S
20563,85901,B5,G6350,S
20564,86039,B5,G6350,S
20565,85928,B5,G6350,S
20566,85926,B5,G6350,S
20567,85929,B5,G6350,S
20568,85939,B5,G6350,S
20569,86047,B5,G6350,S
20570,86505,B5,G6350,S
20571,32321,B5,G6350,S
20572,32335,B5,G6350,S
20573,32334,B5,G6350,S
20574,32323,B5,G6350,S
20575,32328,B5,G6350,S
20576,32346,B5,G6350,S
20577,32358,B5,G6350,S
20578,33920,B5,G6350,S
20579,33930,B5,G6350,S
20580,33975,B5,G6350,S
20581,33440,B5,G6350,S
20582,33935,B5,G6350,S
20583,334XX,B5,G6350,S
20584,32322,B5,G6350,S
20585,32320,B5,G6350,S
20586,32179,B5,G6350,S
20587,34481,B5,G6350,S
20588,32664,B5,G6350,S
20589,34431,B5,G6350,S
20590,32113,B5,G6350,S
20591,32681,B5,G6350,S
20592,34476,B5,G6350,S
20593,32696,B5,G6350,S
20594,32182,B5,G6350,S
20595,34480,B5,G6350,S
20596,32134,B5,G6350,S
20597,34479,B5,G6350,S
20598,34482,B5,G6350,S
20599,32617,B5,G6350,S
20600,34470,B5,G6350,S
20601,34491,B5,G6350,S
20602,34488,B5,G6350,S
20603,34471,B5,G6350,S
20604,34472,B5,G6350,S
20605,34475,B5,G6350,S
20606,32668,B5,G6350,S
20607,32183,B5,G6350,S
20608,32686,B5,G6350,S
20609,34432,B5,G6350,S
20610,34474,B5,G6350,S
20611,34473,B5,G6350,S
20612,34420,B5,G6350,S
20613,34251,B5,G6350,S
20614,34222,B5,G6350,S
20615,34205,B5,G6350,S
20616,34210,B5,G6350,S
20617,34209,B5,G6350,S
20618,34228,B5,G6350,S
20619,34202,B5,G6350,S
20620,34250,B5,G6350,S
20621,34201,B5,G6350,S
20622,34203,B5,G6350,S
20623,34207,B5,G6350,S
20624,34215,B5,G6350,S
20625,34219,B5,G6350,S
20626,34243,B5,G6350,S
20627,34216,B5,G6350,S
20628,34208,B5,G6350,S
20629,32960,B5,G6350,S
20630,34951,B5,G6350,S
20631,32966,B5,G6350,S
20632,32958,B5,G6350,S
20633,32970,B5,G6350,S
20634,32963,B5,G6350,S
20635,32962,B5,G6350,S
20636,32968,B5,G6350,S
20637,32967,B5,G6350,S
20638,32340,B5,G6350,S
20639,32059,B5,G6350,S
20640,32350,B5,G6350,S
20641,32308,B5,G6350,S
20642,32304,B5,G6350,S
20643,32301,B5,G6350,S
20644,32303,B5,G6350,S
20645,32310,B5,G6350,S
20646,32399,B5,G6350,S
20647,32312,B5,G6350,S
20648,34608,B5,G6350,S
20649,346HH,B5,G6350,S
20650,34609,B5,G6350,S
20651,34602,B5,G6350,S
20652,34606,B5,G6350,S
20653,33597,B5,G6350,S
20654,34661,B5,G6350,S
20655,34614,B5,G6350,S
20656,34607,B5,G6350,S
20657,33523,B5,G6350,S
20658,34613,B5,G6350,S
20659,33890,B5,G6350,S
20660,33873,B5,G6350,S
20661,33834,B5,G6350,S
20662,33865,B5,G6350,S
20663,32052,B5,G6350,S
20664,32534,B5,G6350,S
20665,32533,B5,G6350,S
20666,32504,B5,G6350,S
20667,32501,B5,G6350,S
20668,32506,B5,G6350,S
20669,32577,B5,G6350,S
20670,32568,B5,G6350,S
20671,32535,B5,G6350,S
20672,32505,B5,G6350,S
20673,32526,B5,G6350,S
20674,32514,B5,G6350,S
20675,32508,B5,G6350,S
20676,32507,B5,G6350,S
20677,32503,B5,G6350,S
20678,33872,B5,G6350,S
20679,33857,B5,G6350,S
20680,33870,B5,G6350,S
20681,33852,B5,G6350,S
20682,33607,B5,G6350,S
20683,33624,B5,G6350,S
20684,33618,B5,G6350,S
20685,33510,B5,G6350,S
20686,33592,B5,G6350,S
20687,33616,B5,G6350,S
20688,33570,B5,G6350,S
20689,34221,B5,G6350,S
20690,335HH,B5,G6350,S
20691,33556,B5,G6350,S
20692,33549,B5,G6350,S
20693,33511,B5,G6350,S
20694,33594,B5,G6350,S
20695,33605,B5,G6350,S
20696,33566,B5,G6350,S
20697,33612,B5,G6350,S
20698,33634,B5,G6350,S
20699,33619,B5,G6350,S
20700,33603,B5,G6350,S
20701,33534,B5,G6350,S
20702,32464,B5,G6350,S
20703,32427,B5,G6350,S
20704,32425,B5,G6350,S
20705,32455,B5,G6350,S
20706,33540,B5,G6350,S
20707,33569,B5,G6350,S
20708,33598,B5,G6350,S
20709,33613,B5,G6350,S
20710,33567,B5,G6350,S
20711,33629,B5,G6350,S
20712,33604,B5,G6350,S
20713,33572,B5,G6350,S
20714,33635,B5,G6350,S
20715,33602,B5,G6350,S
20716,33647,B5,G6350,S
20717,33637,B5,G6350,S
20718,33573,B5,G6350,S
20719,33614,B5,G6350,S
20720,33609,B5,G6350,S
20721,33584,B5,G6350,S
20722,33617,B5,G6350,S
20723,33620,B5,G6350,S
20724,33611,B5,G6350,S
20725,336HH,B5,G6350,S
20726,33610,B5,G6350,S
20727,33615,B5,G6350,S
20728,33527,B5,G6350,S
20729,33621,B5,G6350,S
20730,33606,B5,G6350,S
20731,33625,B5,G6350,S
20732,33565,B5,G6350,S
20733,33626,B5,G6350,S
20734,32086,B5,G6350,S
20735,32164,B5,G6350,S
20736,32137,B5,G6350,S
20737,32110,B5,G6350,S
20738,32693,B5,G6350,S
20739,32619,B5,G6350,S
20740,34736,B5,G6350,S
20741,32778,B5,G6350,S
20742,32736,B5,G6350,S
20743,32195,B5,G6350,S
20744,32735,B5,G6350,S
20745,32726,B5,G6350,S
20746,34788,B5,G6350,S
20747,32702,B5,G6350,S
20748,34762,B5,G6350,S
20749,34731,B5,G6350,S
20750,32784,B5,G6350,S
20751,34748,B5,G6350,S
20752,32757,B5,G6350,S
20753,34756,B5,G6350,S
20754,34711,B5,G6350,S
20755,32767,B5,G6350,S
20756,34797,B5,G6350,S
20757,34705,B5,G6350,S
20758,32159,B5,G6350,S
20759,32776,B5,G6350,S
20760,34787,B5,G6350,S
20761,34737,B5,G6350,S
20762,34753,B5,G6350,S
20763,32541,B5,G6350,S
20764,32567,B5,G6350,S
20765,32578,B5,G6350,S
20766,32547,B5,G6350,S
20767,32569,B5,G6350,S
20768,32539,B5,G6350,S
20769,32580,B5,G6350,S
20770,32548,B5,G6350,S
20771,32544,B5,G6350,S
20772,32536,B5,G6350,S
20773,32542,B5,G6350,S
20774,32579,B5,G6350,S
20775,34135,B5,G6350,S
20776,33931,B5,G6350,S
20777,33924,B5,G6350,S
20778,33913,B5,G6350,S
20779,33907,B5,G6350,S
20780,33991,B5,G6350,S
20781,33936,B5,G6350,S
20782,33901,B5,G6350,S
20783,33971,B5,G6350,S
20784,33990,B5,G6350,S
20785,33917,B5,G6350,S
20786,33928,B5,G6350,S
20787,33972,B5,G6350,S
20788,33956,B5,G6350,S
20789,33914,B5,G6350,S
20790,33919,B5,G6350,S
20791,33993,B5,G6350,S
20792,33912,B5,G6350,S
20793,33957,B5,G6350,S
20794,33903,B5,G6350,S
20795,33909,B5,G6350,S
20796,33945,B5,G6350,S
20797,33908,B5,G6350,S
20798,33916,B5,G6350,S
20799,33904,B5,G6350,S
20800,33905,B5,G6350,S
20801,33922,B5,G6350,S
20802,32703,B5,G6350,S
20803,32836,B5,G6350,S
20804,32831,B5,G6350,S
20805,32751,B5,G6350,S
20806,32829,B5,G6350,S
20807,32806,B5,G6350,S
20808,32826,B5,G6350,S
20809,32820,B5,G6350,S
20810,32810,B5,G6350,S
20811,34760,B5,G6350,S
20812,32712,B5,G6350,S
20813,32792,B5,G6350,S
20814,34786,B5,G6350,S
20815,32822,B5,G6350,S
20816,32827,B5,G6350,S
20817,32812,B5,G6350,S
20818,32837,B5,G6350,S
20819,328HH,B5,G6350,S
20820,32819,B5,G6350,S
20821,32807,B5,G6350,S
20822,32808,B5,G6350,S
20823,34747,B5,G6350,S
20824,32798,B5,G6350,S
20825,32809,B5,G6350,S
20826,32824,B5,G6350,S
20827,32789,B5,G6350,S
20828,32817,B5,G6350,S
20829,32801,B5,G6350,S
20830,32803,B5,G6350,S
20831,32835,B5,G6350,S
20832,32821,B5,G6350,S
20833,32818,B5,G6350,S
20834,32839,B5,G6350,S
20835,32825,B5,G6350,S
20836,32832,B5,G6350,S
20837,32828,B5,G6350,S
20838,32714,B5,G6350,S
20839,32833,B5,G6350,S
20840,32811,B5,G6350,S
20841,34734,B5,G6350,S
20842,32805,B5,G6350,S
20843,32804,B5,G6350,S
20844,34761,B5,G6350,S
20845,34997,B5,G6350,S
20846,34956,B5,G6350,S
20847,34957,B5,G6350,S
20848,33455,B5,G6350,S
20849,34994,B5,G6350,S
20850,34990,B5,G6350,S
20851,34996,B5,G6350,S
20852,32046,B5,G6350,S
20853,32097,B5,G6350,S
20854,32034,B5,G6350,S
20855,32011,B5,G6350,S
20856,34667,B5,G6350,S
20857,34653,B5,G6350,S
20858,34690,B5,G6350,S
20859,34654,B5,G6350,S
20860,346XX,B5,G6350,S
20861,34655,B5,G6350,S
20862,34610,B5,G6350,S
20863,34669,B5,G6350,S
20864,34652,B5,G6350,S
20865,33543,B5,G6350,S
20866,33525,B5,G6350,S
20867,33541,B5,G6350,S
20868,33544,B5,G6350,S
20869,34639,B5,G6350,S
20870,34668,B5,G6350,S
20871,34679,B5,G6350,S
20872,34691,B5,G6350,S
20873,33576,B5,G6350,S
20874,335XX,B5,G6350,S
20875,33145,B5,G6350,S
20876,33147,B5,G6350,S
20877,33031,B5,G6350,S
20878,33034,B5,G6350,S
20879,33186,B5,G6350,S
20880,33160,B5,G6350,S
20881,33055,B5,G6350,S
20882,33144,B5,G6350,S
20883,33133,B5,G6350,S
20884,33136,B5,G6350,S
20885,33013,B5,G6350,S
20886,33149,B5,G6350,S
20887,33193,B5,G6350,S
20888,33165,B5,G6350,S
20889,33033,B5,G6350,S
20890,33177,B5,G6350,S
20891,33138,B5,G6350,S
20892,33035,B5,G6350,S
20893,33183,B5,G6350,S
20894,33015,B5,G6350,S
20895,33054,B5,G6350,S
20896,331HH,B5,G6350,S
20897,33168,B5,G6350,S
20898,33166,B5,G6350,S
20899,33189,B5,G6350,S
20900,33174,B5,G6350,S
20901,33143,B5,G6350,S
20902,33169,B5,G6350,S
20903,33137,B5,G6350,S
20904,33154,B5,G6350,S
20905,33139,B5,G6350,S
20906,33170,B5,G6350,S
20907,33187,B5,G6350,S
20908,33179,B5,G6350,S
20909,33122,B5,G6350,S
20910,33178,B5,G6350,S
20911,33172,B5,G6350,S
20912,33109,B5,G6350,S
20913,33126,B5,G6350,S
20914,33135,B5,G6350,S
20915,33129,B5,G6350,S
20916,33182,B5,G6350,S
20917,33167,B5,G6350,S
20918,33150,B5,G6350,S
20919,33173,B5,G6350,S
20920,33180,B5,G6350,S
20921,33014,B5,G6350,S
20922,33162,B5,G6350,S
20923,33181,B5,G6350,S
20924,33016,B5,G6350,S
20925,33146,B5,G6350,S
20926,33175,B5,G6350,S
20927,33130,B5,G6350,S
20928,33030,B5,G6350,S
20929,33032,B5,G6350,S
20930,33176,B5,G6350,S
20931,33158,B5,G6350,S
20932,33010,B5,G6350,S
20933,33194,B5,G6350,S
20934,33161,B5,G6350,S
20935,33125,B5,G6350,S
20936,33196,B5,G6350,S
20937,33190,B5,G6350,S
20938,33185,B5,G6350,S
20939,33127,B5,G6350,S
20940,33141,B5,G6350,S
20941,33134,B5,G6350,S
20942,33157,B5,G6350,S
20943,33155,B5,G6350,S
20944,33156,B5,G6350,S
20945,33128,B5,G6350,S
20946,33132,B5,G6350,S
20947,33056,B5,G6350,S
20948,33012,B5,G6350,S
20949,33131,B5,G6350,S
20950,33184,B5,G6350,S
20951,33140,B5,G6350,S
20952,33142,B5,G6350,S
20953,33018,B5,G6350,S
20954,32148,B5,G6350,S
20955,32157,B5,G6350,S
20956,32138,B5,G6350,S
20957,32131,B5,G6350,S
20958,32177,B5,G6350,S
20959,32181,B5,G6350,S
20960,32139,B5,G6350,S
20961,32187,B5,G6350,S
20962,32193,B5,G6350,S
20963,32189,B5,G6350,S
20964,32185,B5,G6350,S
20965,32147,B5,G6350,S
20966,32112,B5,G6350,S
20967,33708,B5,G6350,S
20968,33786,B5,G6350,S
20969,34683,B5,G6350,S
20970,33774,B5,G6350,S
20971,33760,B5,G6350,S
20972,33704,B5,G6350,S
20973,33771,B5,G6350,S
20974,33703,B5,G6350,S
20975,34681,B5,G6350,S
20976,34698,B5,G6350,S
20977,33782,B5,G6350,S
20978,33707,B5,G6350,S
20979,33765,B5,G6350,S
20980,33706,B5,G6350,S
20981,33715,B5,G6350,S
20982,33776,B5,G6350,S
20983,33709,B5,G6350,S
20984,33713,B5,G6350,S
20985,34684,B5,G6350,S
20986,34689,B5,G6350,S
20987,33778,B5,G6350,S
20988,33763,B5,G6350,S
20989,33711,B5,G6350,S
20990,33767,B5,G6350,S
20991,33756,B5,G6350,S
20992,33772,B5,G6350,S
20993,33702,B5,G6350,S
20994,33777,B5,G6350,S
20995,33701,B5,G6350,S
20996,33705,B5,G6350,S
20997,33759,B5,G6350,S
20998,34685,B5,G6350,S
20999,33710,B5,G6350,S
21000,33764,B5,G6350,S
21001,337HH,B5,G6350,S
21002,33761,B5,G6350,S
21003,33755,B5,G6350,S
21004,33781,B5,G6350,S
21005,33712,B5,G6350,S
21006,34677,B5,G6350,S
21007,34695,B5,G6350,S
21008,33785,B5,G6350,S
21009,33770,B5,G6350,S
21010,33762,B5,G6350,S
21011,33716,B5,G6350,S
21012,33714,B5,G6350,S
21013,33773,B5,G6350,S
21014,33414,B5,G6350,S
21015,33433,B5,G6350,S
21016,33484,B5,G6350,S
21017,33486,B5,G6350,S
21018,33407,B5,G6350,S
21019,33483,B5,G6350,S
21020,33493,B5,G6350,S
21021,33446,B5,G6350,S
21022,33430,B5,G6350,S
21023,33467,B5,G6350,S
21024,33412,B5,G6350,S
21025,33469,B5,G6350,S
21026,33462,B5,G6350,S
21027,33470,B5,G6350,S
21028,33434,B5,G6350,S
21029,33415,B5,G6350,S
21030,33426,B5,G6350,S
21031,33428,B5,G6350,S
21032,33411,B5,G6350,S
21033,33431,B5,G6350,S
21034,33461,B5,G6350,S
21035,33496,B5,G6350,S
21036,33410,B5,G6350,S
21037,33409,B5,G6350,S
21038,33437,B5,G6350,S
21039,33403,B5,G6350,S
21040,33432,B5,G6350,S
21041,33458,B5,G6350,S
21042,33444,B5,G6350,S
21043,33408,B5,G6350,S
21044,33413,B5,G6350,S
21045,33436,B5,G6350,S
21046,33477,B5,G6350,S
21047,33487,B5,G6350,S
21048,33405,B5,G6350,S
21049,33498,B5,G6350,S
21050,33435,B5,G6350,S
21051,33438,B5,G6350,S
21052,33418,B5,G6350,S
21053,33480,B5,G6350,S
21054,33478,B5,G6350,S
21055,33445,B5,G6350,S
21056,33476,B5,G6350,S
21057,33406,B5,G6350,S
21058,33401,B5,G6350,S
21059,33460,B5,G6350,S
21060,33404,B5,G6350,S
21061,33417,B5,G6350,S
21062,33463,B5,G6350,S
21063,47112,B5,G6350,S
21064,47124,B5,G6350,S
21065,47114,B5,G6350,S
21066,47117,B5,G6350,S
21067,47136,B5,G6350,S
21068,47164,B5,G6350,S
21069,47166,B5,G6350,S
21070,47115,B5,G6350,S
21071,47160,B5,G6350,S
21072,47122,B5,G6350,S
21073,47142,B5,G6350,S
21074,47135,B5,G6350,S
21075,47161,B5,G6350,S
21076,47123,B5,G6350,S
21077,47137,B5,G6350,S
21078,47174,B5,G6350,S
21079,47175,B5,G6350,S
21080,47116,B5,G6350,S
21081,47145,B5,G6350,S
21082,47140,B5,G6350,S
21083,47118,B5,G6350,S
21084,47576,B5,G6350,S
21085,32060,B5,G6350,S
21086,32062,B5,G6350,S
21087,46115,B5,G6350,S
21088,47952,B5,G6350,S
21089,47949,B5,G6350,S
21090,47990,B5,G6350,S
21091,47969,B5,G6350,S
21092,47987,B5,G6350,S
21093,47958,B5,G6350,S
21094,46797,B5,G6350,S
21095,46814,B5,G6350,S
21096,46765,B5,G6350,S
21097,46802,B5,G6350,S
21098,46808,B5,G6350,S
21099,46816,B5,G6350,S
21100,46809,B5,G6350,S
21101,46804,B5,G6350,S
