,median,lower,upper,sd,year,abb
3118,-0.88884288,-1.152343785,-0.499238978,0.207208598,1997,LA
3119,1.646095144,1.238938677,1.999636075,0.243424868,1997,MA
3120,1.423999194,1.004208965,1.813996238,0.239216157,1997,MD
3121,0.820561239,0.35326204,1.306894971,0.290590299,1997,ME
3122,0.631578429,0.190514195,1.10882336,0.289875147,1997,MI
3123,1.328380487,0.924504902,1.707525923,0.242335002,1997,MN
3124,-0.266959766,-0.725534881,0.226132188,0.286934208,1997,MO
3125,-2.210736139,-2.796596666,-1.630925234,0.342158483,1997,MS
3126,0.581545758,0.100294495,1.075147202,0.29264695,1997,MT
3127,-1.401300579,-1.750604843,-1.146353402,0.186791265,1997,NC
3128,-1.226962189,-1.430417037,-1.024535143,0.123892369,1997,ND
3129,-0.219994885,-0.626542624,0.233734246,0.263452201,1997,NE
3130,-0.044173768,-0.47724644,0.459100254,0.279845197,1997,NH
3131,1.969605364,1.558839836,2.408637239,0.250377271,1997,NJ
3132,0.094117547,-0.397290939,0.583074945,0.30109685,1997,NM
3133,-0.59573258,-1.00545079,-0.148665471,0.258048192,1997,NV
3134,1.741051062,1.343131364,2.099825267,0.231260005,1997,NY
3135,-0.155578048,-0.662243795,0.315226231,0.295550395,1997,OH
3136,-0.646954177,-1.022930138,-0.211786713,0.249308046,1997,OK
3137,1.068665893,0.643559069,1.531756639,0.274785705,1997,OR
3138,0.634256627,0.172604319,1.059139488,0.281034822,1997,PA
3139,1.766603377,1.36581349,2.143240733,0.236205501,1997,RI
3140,-1.621938301,-2.107065542,-1.252286335,0.258186669,1997,SC
3141,-0.993647613,-1.216692301,-0.69737577,0.165199404,1997,SD
3142,-0.712025244,-1.066988486,-0.299090985,0.23699199,1997,TN
3143,-0.719294158,-1.055675614,-0.285387656,0.235365998,1997,TX
3144,-0.977554123,-1.21103876,-0.653835746,0.174345779,1997,UT
3145,-0.548471204,-1.034553376,-0.108641117,0.284379588,1997,VA
3146,1.360814455,1.013580675,1.755875164,0.237775451,1997,VT
3147,0.732759094,0.248835064,1.160044895,0.276421349,1997,WA
3148,0.80281611,0.356240626,1.239181885,0.269570156,1997,WI
3149,0.282773875,-0.194996369,0.762431775,0.298291678,1997,WV
3150,-0.887384404,-1.162802996,-0.471970704,0.210625346,1997,WY
3151,0.59252593,0.106509728,1.061284336,0.28586151,1998,AK
3152,-1.636053391,-2.100563974,-1.276282159,0.247484232,1998,AL
3153,-1.608332526,-2.026538374,-1.258072867,0.235489534,1998,AR
3154,-0.792328483,-1.103128172,-0.367997784,0.227348873,1998,AZ
3155,2.176219169,1.793480051,2.644638595,0.253118018,1998,CA
3156,-0.371670417,-0.820330531,0.093624799,0.281252242,1998,CO
3157,1.820001592,1.415536735,2.198651864,0.236774278,1998,CT
3158,0.197129195,-0.208725346,0.658747891,0.267661256,1998,DE
3159,-0.577495128,-1.008811943,-0.106434544,0.26506692,1998,FL
3160,-1.467101828,-1.894359409,-1.203164833,0.218155093,1998,GA
3161,1.695943206,1.336212997,2.039364313,0.222987579,1998,HI
3162,0.330907424,-0.095520337,0.748995626,0.263782641,1998,IA
3163,-0.725723173,-1.091711117,-0.30303029,0.237929627,1998,ID
3164,0.320215029,-0.06533331,0.772541992,0.257533732,1998,IL
3165,-0.509020009,-0.897340585,-0.08407486,0.250494409,1998,IN
3166,-0.835670668,-1.144050999,-0.400451278,0.226725651,1998,KS
3167,-0.298703528,-0.73489085,0.167048854,0.289433589,1998,KY
3168,-0.988866653,-1.21612145,-0.623920265,0.187434298,1998,LA
3169,1.84629187,1.458234762,2.245904977,0.243540608,1998,MA
3170,1.335273615,0.930892006,1.734249246,0.240467085,1998,MD
3171,0.744356756,0.285983893,1.25619267,0.287101097,1998,ME
3172,0.592953074,0.147547966,1.05337329,0.2675818,1998,MI
3173,1.357948763,0.95164377,1.735960192,0.247973037,1998,MN
3174,-0.070898693,-0.515438185,0.340643442,0.261090301,1998,MO
3175,-2.163210942,-2.697818973,-1.656753123,0.316992093,1998,MS
3176,0.403196477,-0.069257589,0.872881039,0.290164187,1998,MT
3177,-1.35132193,-1.661320536,-1.13562872,0.161864358,1998,NC
3178,-1.262404414,-1.517254391,-1.081124078,0.134662667,1998,ND
3179,-0.227722247,-0.653991789,0.252602758,0.277253425,1998,NE
3180,0.467462632,0.02266518,0.910443706,0.263227294,1998,NH
3181,1.841348624,1.478162454,2.259858564,0.236677746,1998,NJ
3182,0.345635811,-0.157175226,0.773573638,0.282224136,1998,NM
3183,-0.571629186,-0.967212515,-0.077623583,0.274713594,1998,NV
3184,1.680434019,1.325334595,2.084369064,0.233186178,1998,NY
3185,-0.2381622,-0.747737333,0.266820115,0.295405429,1998,OH
3186,-0.725888601,-1.092883817,-0.304243095,0.242825422,1998,OK
3187,1.041924184,0.599217106,1.472351459,0.268606108,1998,OR
3188,0.522863677,0.083698886,1.014880117,0.273435067,1998,PA
3189,1.84425236,1.484199793,2.223532284,0.22521811,1998,RI
3190,-1.65916174,-2.098774248,-1.273055818,0.251573506,1998,SC
3191,-1.059809158,-1.26370354,-0.797862337,0.145399706,1998,SD
3192,-0.257774186,-0.681031031,0.164653585,0.265215252,1998,TN
3193,-0.803043082,-1.136547503,-0.419724712,0.222962216,1998,TX
3194,-0.991849207,-1.231385016,-0.637362524,0.183753896,1998,UT
3195,-0.671483532,-1.04834372,-0.234621546,0.250554401,1998,VA
3196,1.480576452,1.069633836,1.853485578,0.240347576,1998,VT
3197,0.797621501,0.263941843,1.172729818,0.278416052,1998,WA
3198,0.68571863,0.273717857,1.15026713,0.266483757,1998,WI
3199,0.078313437,-0.347684841,0.535373456,0.279964079,1998,WV
3200,-0.978200654,-1.195171411,-0.622983172,0.177396608,1998,WY
3201,0.763498457,0.343522228,1.220523377,0.279992673,1999,AK
3202,-1.673042338,-2.11704968,-1.29261401,0.259874627,1999,AL
3203,-1.599826762,-2.048143534,-1.274467484,0.229962271,1999,AR
3204,-0.676195163,-1.06626246,-0.214725612,0.257935227,1999,AZ
3205,2.571994749,2.084386992,3.048664404,0.296507481,1999,CA
3206,-0.340690212,-0.784687085,0.090281272,0.268968492,1999,CO
3207,1.852856909,1.471447379,2.231687558,0.228151593,1999,CT
3208,0.565180263,0.169082265,1.008129601,0.263676195,1999,DE
3209,-0.592753098,-1.023613263,-0.142953748,0.260245971,1999,FL
3210,-1.453091564,-1.805944175,-1.19678965,0.190677425,1999,GA
3211,1.655160413,1.283583479,2.044667828,0.231415898,1999,HI
3212,0.375819158,-0.102315477,0.797374802,0.267954439,1999,IA
3213,-0.784098928,-1.137293426,-0.338404506,0.237910509,1999,ID
3214,0.273414642,-0.14728681,0.694410315,0.258253205,1999,IL
3215,-0.561489867,-0.920894316,-0.106210426,0.243648275,1999,IN
3216,-0.754067775,-1.107832275,-0.302066031,0.248154932,1999,KS
3217,-0.309989466,-0.740165193,0.19480235,0.292130918,1999,KY
3218,-0.95980605,-1.200113203,-0.546574815,0.19996858,1999,LA
3219,1.753523507,1.394240376,2.139829734,0.229554127,1999,MA
3220,1.367247307,1.00458277,1.75264376,0.228271097,1999,MD
3221,0.846927233,0.341400749,1.25920405,0.277931588,1999,ME
3222,0.449233669,0.025806321,0.862487459,0.266930493,1999,MI
3223,1.483580733,1.09018932,1.867936344,0.243547306,1999,MN
3224,-0.122967969,-0.565869101,0.315701261,0.27544813,1999,MO
3225,-2.118561277,-2.657143437,-1.654604566,0.303061434,1999,MS
3226,0.367446728,-0.117833837,0.861045757,0.289891938,1999,MT
3227,-1.333127898,-1.619438322,-1.148152915,0.15180571,1999,NC
3228,-1.290647365,-1.524788219,-1.090646953,0.128509073,1999,ND
3229,-0.245457662,-0.708623175,0.223989974,0.274799574,1999,NE
3230,0.527711733,0.077029299,0.975042486,0.263129938,1999,NH
3231,1.969744897,1.622135311,2.39099795,0.241004164,1999,NJ
3232,0.26504469,-0.214688853,0.690240186,0.282424178,1999,NM
3233,-0.272946456,-0.70086936,0.114370435,0.254893413,1999,NV
3234,1.614903104,1.243817671,1.980722252,0.228671231,1999,NY
3235,-0.121550865,-0.627764166,0.380496285,0.288625487,1999,OH
3236,-0.748404371,-1.100989636,-0.316675766,0.242889363,1999,OK
3237,1.148487527,0.707467054,1.544232856,0.25549291,1999,OR
3238,0.561967805,0.14124648,1.016402928,0.269445936,1999,PA
3239,1.815722353,1.455749488,2.212850586,0.239991397,1999,RI
3240,-1.665831624,-2.129783263,-1.318173829,0.24071138,1999,SC
3241,-1.068503063,-1.264826257,-0.765204207,0.156153995,1999,SD
3242,-0.522842438,-0.963956573,-0.0907426,0.261701004,1999,TN
3243,-0.795194259,-1.129907074,-0.423018673,0.224343823,1999,TX
3244,-1.008791993,-1.238764789,-0.627646758,0.183932446,1999,UT
3245,-0.605994547,-1.008533985,-0.151546538,0.272819073,1999,VA
3246,1.534571271,1.137971455,1.902135276,0.240681402,1999,VT
3247,1.054010263,0.589041732,1.469911401,0.266326792,1999,WA
3248,0.705263255,0.249317468,1.141779883,0.272372226,1999,WI
3249,0.171601824,-0.281979125,0.649465461,0.280545541,1999,WV
3250,-0.965124485,-1.217815082,-0.590237554,0.199044503,1999,WY
3251,0.536472114,0.090383195,1.048209858,0.290637357,2000,AK
3252,-1.798580975,-2.294337548,-1.363334169,0.27818166,2000,AL
3253,-1.654763778,-2.121950288,-1.323411039,0.24694641,2000,AR
3254,-0.734904732,-1.119121249,-0.259646567,0.257811424,2000,AZ
3255,2.491251865,2.040021158,2.946721415,0.276673213,2000,CA
3256,-0.356919783,-0.820297344,0.042373751,0.269983456,2000,CO
3257,1.807595076,1.43223778,2.222260797,0.232839878,2000,CT
3258,0.517799681,0.079473519,0.989138503,0.271522672,2000,DE
3259,-0.546726356,-0.955495482,-0.07741643,0.273575299,2000,FL
3260,-1.441124135,-1.821091156,-1.212807795,0.185201406,2000,GA
3261,1.607749885,1.258866664,1.983745785,0.215298018,2000,HI
3262,0.349623007,-0.039030055,0.75970119,0.247397281,2000,IA
3263,-0.861139923,-1.16142182,-0.416915478,0.228048807,2000,ID
3264,0.307406028,-0.11371521,0.74707035,0.254134505,2000,IL
3265,-0.383943209,-0.793001328,0.057286124,0.255208359,2000,IN
3266,-0.698422114,-1.075367562,-0.248191332,0.244749556,2000,KS
3267,-0.385991632,-0.859676585,0.052688156,0.278896061,2000,KY
3268,-0.970136467,-1.23569176,-0.652059089,0.183551962,2000,LA
3269,1.817414445,1.415456817,2.148913934,0.231837482,2000,MA
3270,1.360326977,0.957713542,1.705341529,0.225581667,2000,MD
3271,0.955061876,0.43088755,1.339242249,0.269716526,2000,ME
3272,0.500082961,0.062529316,0.944547821,0.258836357,2000,MI
3273,1.430252372,1.052073071,1.803473026,0.234103079,2000,MN
3274,-0.167615824,-0.605513246,0.300991913,0.274899103,2000,MO
3275,-2.027215155,-2.606410302,-1.548908575,0.320299668,2000,MS
3276,0.298465032,-0.128178408,0.743343791,0.261916703,2000,MT
3277,-1.384603592,-1.684756068,-1.157803025,0.159303723,2000,NC
3278,-1.306804243,-1.544442153,-1.099311904,0.134024491,2000,ND
3279,-0.301485383,-0.702425781,0.148151294,0.254873789,2000,NE
3280,0.58853706,0.148273549,1.012358211,0.264367763,2000,NH
3281,2.076361386,1.687728827,2.500787454,0.249814558,2000,NJ
3282,0.127954554,-0.301965094,0.543808103,0.267312196,2000,NM
3283,-0.32123463,-0.754989157,0.095350129,0.275835757,2000,NV
3284,1.885448081,1.527936429,2.282107792,0.234489333,2000,NY
3285,-0.054845635,-0.454021972,0.437663737,0.270858904,2000,OH
3286,-0.763613598,-1.143345662,-0.34144739,0.246790065,2000,OK
3287,1.145839789,0.695907231,1.608518924,0.276997719,2000,OR
3288,0.464800049,-0.039326866,0.83912232,0.266808836,2000,PA
3289,1.786036988,1.421257319,2.186913128,0.234004848,2000,RI
3290,-1.578146552,-1.994966386,-1.263881031,0.220672447,2000,SC
3291,-1.00527081,-1.254277652,-0.638646268,0.188690244,2000,SD
3292,-0.983618129,-1.24507707,-0.561542275,0.206364751,2000,TN
3293,-0.85856701,-1.170151277,-0.363709942,0.244609894,2000,TX
3294,-1.078601242,-1.289976782,-0.747586045,0.170893701,2000,UT
3295,-0.612449456,-1.011379016,-0.192740922,0.246484834,2000,VA
3296,1.566343278,1.177507793,1.944943177,0.236538784,2000,VT
3297,0.969919849,0.56139945,1.374903757,0.250676656,2000,WA
3298,0.721402112,0.304862242,1.113232439,0.251906081,2000,WI
3299,0.238581243,-0.211115565,0.694830657,0.275620593,2000,WV
3300,-1.008877592,-1.240421387,-0.673935099,0.188590687,2000,WY
3301,0.663272258,0.241214639,1.103656118,0.270460788,2001,AK
3302,-1.696461206,-2.138646806,-1.322943969,0.251887445,2001,AL
3303,-1.709228329,-2.232919372,-1.353600448,0.271247581,2001,AR
3304,-0.615473873,-1.059755126,-0.1435368,0.28093878,2001,AZ
3305,2.547284172,2.087840881,3.012870864,0.286764435,2001,CA
3306,-0.301993242,-0.764793164,0.151416281,0.281321439,2001,CO
3307,1.766163576,1.371731291,2.162335794,0.231568047,2001,CT
3308,0.533949861,0.137400203,0.985475287,0.272337115,2001,DE
3309,-0.552861242,-0.968093655,-0.172635245,0.244258944,2001,FL
3310,-1.439640772,-1.781994925,-1.208804302,0.178837858,2001,GA
3311,1.600785904,1.239122808,1.962177163,0.221921981,2001,HI
3312,0.340071346,-0.087939603,0.75279569,0.25723869,2001,IA
3313,-1.000816491,-1.269071878,-0.656868362,0.19245661,2001,ID
3314,0.385345511,-0.000628288,0.835223287,0.262453351,2001,IL
3315,-0.306948981,-0.782739417,0.161237827,0.280515091,2001,IN
3316,-0.624242221,-1.074991772,-0.21415524,0.259834451,2001,KS
3317,-0.421362837,-0.869931372,0.033852005,0.285018418,2001,KY
3318,-0.974775714,-1.234749564,-0.546468641,0.213864929,2001,LA
3319,1.748388194,1.322174465,2.127304787,0.239021839,2001,MA
3320,1.54691218,1.179403511,1.966220533,0.242165414,2001,MD
3321,1.018883352,0.559443699,1.420435087,0.261823631,2001,ME
3322,0.390654171,-0.060850902,0.792995602,0.262300755,2001,MI
3323,1.508293223,1.085017526,1.906281755,0.253152402,2001,MN
3324,-0.07667607,-0.493676136,0.352974317,0.260405803,2001,MO
3325,-1.894355144,-2.418227833,-1.416975836,0.302160295,2001,MS
3326,0.242834277,-0.223135744,0.691209528,0.283545773,2001,MT
3327,-1.392783231,-1.720888187,-1.188295997,0.162088923,2001,NC
3328,-1.309000765,-1.533282703,-1.124616413,0.128802915,2001,ND
3329,-0.34952562,-0.816331722,0.117016882,0.278874368,2001,NE
3330,0.513048372,0.067028553,0.9402222,0.267704209,2001,NH
3331,2.089325438,1.680719579,2.50069333,0.255963139,2001,NJ
3332,0.152712953,-0.326810899,0.617094593,0.282311159,2001,NM
3333,-0.230121727,-0.636402427,0.191207951,0.257801245,2001,NV
3334,1.930774621,1.544752354,2.411367572,0.249552523,2001,NY
3335,-0.091198019,-0.537268905,0.339597874,0.263391366,2001,OH
3336,-0.906339527,-1.210898427,-0.52343567,0.210515181,2001,OK
3337,1.124425978,0.687079433,1.52271401,0.253502602,2001,OR
3338,0.396568066,-0.068272737,0.832744518,0.281167903,2001,PA
3339,1.897949992,1.527427,2.27003541,0.229469118,2001,RI
3340,-1.520820373,-1.959846269,-1.254594114,0.222034828,2001,SC
3341,-1.009599778,-1.264416847,-0.656720848,0.18748889,2001,SD
3342,-0.908677072,-1.195422821,-0.535973966,0.1979527,2001,TN
3343,-0.767129073,-1.154089709,-0.345008483,0.250690823,2001,TX
3344,-1.034978735,-1.257136535,-0.736674698,0.17078997,2001,UT
3345,-0.816108889,-1.148629988,-0.397031452,0.234153439,2001,VA
3346,1.593325282,1.169404369,1.971955803,0.245186005,2001,VT
3347,0.903406871,0.425906132,1.347722357,0.285622,2001,WA
3348,0.853957607,0.421985193,1.258934108,0.260577951,2001,WI
3349,0.292155562,-0.12626773,0.713180468,0.264165097,2001,WV
3350,-1.053978052,-1.277796874,-0.718875883,0.170693158,2001,WY
3351,0.633281894,0.229016835,1.128135172,0.276261777,2002,AK
3352,-1.833256929,-2.292567178,-1.420467708,0.270092651,2002,AL
3353,-1.771481503,-2.263560592,-1.426066331,0.255528038,2002,AR
3354,-0.609380052,-1.022185768,-0.181089562,0.266680963,2002,AZ
3355,2.534326841,2.074865642,3.008439203,0.285891201,2002,CA
3356,-0.345365981,-0.778767501,0.089978101,0.265471803,2002,CO
3357,1.709775784,1.319528187,2.104321003,0.234614057,2002,CT
3358,0.450403807,0.01373451,0.926403102,0.277949528,2002,DE
3359,-0.621453186,-1.062957231,-0.222877115,0.254609737,2002,FL
3360,-1.454837264,-1.850962545,-1.210632832,0.18388202,2002,GA
3361,1.572363775,1.183630895,1.913376978,0.224118779,2002,HI
3362,0.327245622,-0.102042656,0.778584862,0.264610804,2002,IA
3363,-1.030525743,-1.274173581,-0.651101845,0.192289581,2002,ID
3364,0.340362852,-0.103074226,0.778474963,0.276585862,2002,IL
3365,-0.429621784,-0.912078823,-0.019370501,0.276176556,2002,IN
3366,-0.634978424,-1.041228179,-0.191948678,0.256537871,2002,KS
3367,-0.449320623,-0.867947819,0.040507073,0.278571597,2002,KY
3368,-0.881677179,-1.197532335,-0.48144632,0.226151617,2002,LA
3369,1.774722721,1.406504666,2.147602961,0.229444905,2002,MA
3370,1.575931691,1.161759122,1.947429296,0.240563153,2002,MD
3371,1.054233966,0.566259373,1.430785813,0.273938283,2002,ME
3372,0.349399701,-0.09468658,0.804341562,0.27850717,2002,MI
3373,1.453955982,1.050246826,1.863534958,0.244680972,2002,MN
3374,-0.12831529,-0.554875045,0.317065907,0.266523029,2002,MO
3375,-1.937072961,-2.505080651,-1.463247301,0.320669339,2002,MS
3376,0.293811622,-0.144958559,0.800690765,0.281418182,2002,MT
3377,-1.443449494,-1.833714558,-1.219170799,0.195486761,2002,NC
3378,-1.322139808,-1.591490677,-1.131500826,0.136607263,2002,ND
3379,-0.240679915,-0.649111371,0.221099893,0.27178968,2002,NE
3380,0.626251115,0.18430989,1.073321336,0.270868895,2002,NH
3381,2.091331705,1.667924171,2.541366752,0.262133554,2002,NJ
3382,0.211101043,-0.255628482,0.675114688,0.291964845,2002,NM
3383,-0.301970633,-0.765034637,0.116583383,0.265454109,2002,NV
3384,1.995282061,1.608151973,2.424304978,0.24171438,2002,NY
3385,-0.101394547,-0.558777766,0.307119954,0.261256371,2002,OH
3386,-0.872342085,-1.201036006,-0.44099252,0.234476617,2002,OK
3387,1.036849357,0.567221384,1.449864048,0.268936984,2002,OR
3388,0.321241155,-0.138299818,0.71321797,0.258519492,2002,PA
3389,1.848650566,1.496714154,2.209409056,0.229772729,2002,RI
3390,-1.573140533,-2.086297617,-1.291722767,0.241045142,2002,SC
3391,-0.934914418,-1.210967961,-0.511745275,0.215706596,2002,SD
3392,-0.940208182,-1.230373605,-0.540025994,0.213796948,2002,TN
3393,-0.807405117,-1.154841519,-0.36601959,0.244899384,2002,TX
3394,-1.064374249,-1.27104875,-0.74048948,0.171293237,2002,UT
3395,-0.799778753,-1.176546976,-0.266747721,0.266727481,2002,VA
3396,1.558068277,1.150506333,1.925187805,0.243647521,2002,VT
3397,0.963200702,0.507487792,1.382735778,0.27448176,2002,WA
3398,0.88971703,0.446904199,1.330693787,0.260127981,2002,WI
3399,0.250396861,-0.220029586,0.725100514,0.28072512,2002,WV
3400,-1.067000499,-1.282074656,-0.731012826,0.170397547,2002,WY
3401,0.465183599,0.019583776,0.966557118,0.274191518,2003,AK
3402,-1.884720639,-2.405371781,-1.461832276,0.297372959,2003,AL
3403,-1.705538138,-2.15884222,-1.355276372,0.259660401,2003,AR
3404,-0.582775695,-1.043641073,-0.125717567,0.273232712,2003,AZ
3405,2.813595079,2.361633437,3.359342672,0.300944728,2003,CA
3406,-0.445471025,-0.875210693,-0.054963692,0.258334065,2003,CO
3407,1.750070189,1.400137061,2.141967368,0.227615873,2003,CT
3408,0.759543834,0.361923223,1.173382945,0.270203457,2003,DE
3409,-0.637406945,-1.044222124,-0.190122338,0.272809577,2003,FL
3410,-1.476371821,-1.823254923,-1.253231975,0.170314754,2003,GA
3411,1.672568611,1.319394746,2.065278961,0.225776539,2003,HI
3412,0.267572815,-0.174805622,0.705095621,0.275475461,2003,IA
3413,-1.077270199,-1.303553755,-0.699410811,0.178043974,2003,ID
3414,0.415064207,-0.016417561,0.845246391,0.26253046,2003,IL
3415,-0.282674733,-0.730773333,0.172803931,0.282464154,2003,IN
3416,-0.585701693,-1.01778259,-0.145453949,0.266448572,2003,KS
3417,-0.419623107,-0.852498591,0.077109156,0.277966411,2003,KY
3418,-0.862819611,-1.207123711,-0.422357266,0.235986545,2003,LA
3419,1.78328911,1.359300012,2.148186171,0.234076697,2003,MA
3420,1.541490323,1.145394498,1.90823641,0.232791973,2003,MD
3421,1.06692111,0.659634588,1.438494,0.246801505,2003,ME
3422,0.357378922,-0.093644047,0.843700936,0.279440785,2003,MI
3423,1.403466745,0.990754145,1.816777267,0.247739066,2003,MN
3424,-0.209610409,-0.63307652,0.189800063,0.255113382,2003,MO
3425,-1.934625292,-2.460760002,-1.493630705,0.307736825,2003,MS
3426,0.233436053,-0.237122547,0.670171121,0.276581704,2003,MT
3427,-1.465467841,-1.777256673,-1.24642511,0.168189807,2003,NC
3428,-1.335196617,-1.568156508,-1.139673468,0.13011084,2003,ND
3429,-0.112268297,-0.5935474,0.282428723,0.266639857,2003,NE
3430,0.584201347,0.158520593,1.021888723,0.258144876,2003,NH
3431,2.076574626,1.64310133,2.502349685,0.256695806,2003,NJ
3432,0.554800738,0.063551992,0.954016271,0.268235155,2003,NM
3433,-0.371330599,-0.843798029,0.053690848,0.270428883,2003,NV
3434,2.168008155,1.748818125,2.662766767,0.276272501,2003,NY
3435,-0.082271415,-0.515876656,0.366572777,0.283628588,2003,OH
3436,-0.949185008,-1.245001227,-0.514401196,0.225466932,2003,OK
3437,1.002950354,0.588786699,1.415281529,0.251833678,2003,OR
3438,0.244545327,-0.13861876,0.708928889,0.269355175,2003,PA
3439,1.76565485,1.391403651,2.187310907,0.233161338,2003,RI
3440,-1.565936814,-1.969362855,-1.273455375,0.218341407,2003,SC
3441,-0.97789447,-1.243954664,-0.575393165,0.210109396,2003,SD
3442,-0.947949879,-1.213421001,-0.572735917,0.20294471,2003,TN
3443,-0.875690837,-1.187249566,-0.460012089,0.222876664,2003,TX
3444,-1.079261188,-1.301815956,-0.742216732,0.177458602,2003,UT
3445,-0.84883701,-1.210562572,-0.431427334,0.234200421,2003,VA
3446,1.569389184,1.206231553,1.932740075,0.234836576,2003,VT
3447,0.884790571,0.434246167,1.255069323,0.26410938,2003,WA
3448,0.826703913,0.329342707,1.238162951,0.27149207,2003,WI
3449,0.248717963,-0.185898519,0.684309279,0.271838911,2003,WV
3450,-0.97566933,-1.247230657,-0.640348094,0.193089124,2003,WY
3451,0.445110781,-0.011011943,1.005928413,0.293039083,2004,AK
3452,-1.782160714,-2.271316646,-1.415282613,0.262580213,2004,AL
3453,-1.744114983,-2.272028121,-1.343058322,0.278955482,2004,AR
3454,-0.687117717,-1.099668755,-0.243109236,0.260850143,2004,AZ
3455,2.671488795,2.226446315,3.174283679,0.282232794,2004,CA
3456,-0.512841643,-0.940438041,-0.009403592,0.279280321,2004,CO
3457,1.878958254,1.486006616,2.234135871,0.221415747,2004,CT
3458,0.659368516,0.232955522,1.105215487,0.271015249,2004,DE
3459,-0.628177484,-1.067084392,-0.180108652,0.269502209,2004,FL
3460,-1.520861525,-1.964185773,-1.262153529,0.216700148,2004,GA
3461,1.621252394,1.288460441,1.995513169,0.213854459,2004,HI
3462,0.2047003,-0.212361265,0.678177918,0.266137527,2004,IA
3463,-0.916225751,-1.24686646,-0.49855399,0.234953957,2004,ID
3464,0.436138839,-0.009516354,0.887786381,0.262573254,2004,IL
3465,-0.380460676,-0.824728077,0.119921509,0.27890473,2004,IN
3466,-0.613778754,-1.025494624,-0.111690808,0.280788027,2004,KS
3467,-0.491072884,-0.937699856,-0.058524029,0.265438348,2004,KY
3468,-0.850895618,-1.214409307,-0.416247603,0.247481753,2004,LA
3469,1.90945456,1.544217489,2.326256382,0.237457598,2004,MA
3470,1.512073507,1.101209039,1.889632282,0.23625421,2004,MD
3471,1.254413432,0.881902162,1.677909986,0.243161893,2004,ME
3472,0.40676009,-0.035957936,0.8749365,0.277354776,2004,MI
3473,1.338697363,0.893700433,1.762168268,0.268324634,2004,MN
3474,-0.18414057,-0.659505639,0.26601779,0.284489151,2004,MO
3475,-2.07040547,-2.705719686,-1.559703938,0.33840685,2004,MS
3476,0.141099253,-0.267078408,0.62018209,0.273062226,2004,MT
3477,-1.4583141,-1.843072868,-1.244476333,0.194110017,2004,NC
3478,-1.343246679,-1.586956634,-1.156429643,0.135338392,2004,ND
3479,-0.163900104,-0.612611184,0.275197756,0.279807251,2004,NE
3480,0.533812288,0.100891741,0.945195546,0.263902497,2004,NH
3481,2.158161543,1.773645079,2.562836793,0.241971242,2004,NJ
3482,0.720857293,0.267369219,1.147461544,0.261968582,2004,NM
3483,-0.44504297,-0.860570976,-0.001353788,0.267057336,2004,NV
3484,2.168000861,1.785591158,2.640305818,0.258951281,2004,NY
3485,-0.154832213,-0.638982924,0.300338062,0.275493624,2004,OH
3486,-0.940946868,-1.234979348,-0.537669949,0.216934485,2004,OK
3487,0.974260535,0.505082896,1.380068582,0.264904161,2004,OR
3488,0.263120842,-0.16237281,0.697310826,0.261653376,2004,PA
3489,1.788654399,1.378020784,2.189390445,0.234902371,2004,RI
3490,-1.610943808,-2.04074282,-1.301860809,0.230311733,2004,SC
3491,-1.012798742,-1.289983636,-0.646774032,0.206240228,2004,SD
3492,-0.984071249,-1.270364899,-0.541104381,0.224206048,2004,TN
3493,-0.868560647,-1.198007188,-0.424798354,0.240317209,2004,TX
3494,-1.081010382,-1.301679299,-0.761485123,0.168838921,2004,UT
3495,-0.740461718,-1.106761979,-0.289395527,0.253346421,2004,VA
3496,1.586960237,1.213600926,1.981304832,0.223011932,2004,VT
3497,0.794563627,0.343113127,1.213909727,0.260224202,2004,WA
3498,0.756429981,0.33464329,1.193982599,0.263361751,2004,WI
3499,0.183330059,-0.234599598,0.64331506,0.276699933,2004,WV
3500,-1.04319837,-1.29271784,-0.627644507,0.198540554,2004,WY
3501,0.384033496,-0.060536728,0.890498156,0.289129386,2005,AK
3502,-1.772759705,-2.311797728,-1.392065475,0.280850695,2005,AL
3503,-1.813637648,-2.288328587,-1.431507506,0.262501371,2005,AR
3504,-0.724351216,-1.156266332,-0.249935991,0.2752203,2005,AZ
3505,2.594525111,2.152858858,3.050184073,0.275951232,2005,CA
3506,-0.420429279,-0.826971992,0.059269712,0.268118547,2005,CO
3507,1.865615179,1.470367752,2.314992932,0.251914767,2005,CT
3508,0.65459416,0.165597141,1.111946024,0.281761007,2005,DE
3509,-0.803625885,-1.185106152,-0.306523862,0.269598316,2005,FL
3510,-1.542900611,-1.979638603,-1.27260475,0.207759542,2005,GA
3511,1.639899204,1.252063806,1.982697306,0.219270097,2005,HI
3512,0.141501787,-0.286071703,0.610300907,0.2706086,2005,IA
3513,-0.973970488,-1.260552444,-0.576584361,0.210414054,2005,ID
3514,0.343059733,-0.066906631,0.811502603,0.270431348,2005,IL
3515,-0.3937164,-0.83669336,0.093720009,0.279983576,2005,IN
3516,-0.662886786,-1.100412519,-0.240488906,0.264696994,2005,KS
3517,-0.529651153,-1.000593301,-0.095287676,0.281861137,2005,KY
3518,-0.867274194,-1.216692907,-0.415881302,0.248997874,2005,LA
3519,2.025422586,1.636688808,2.438217429,0.240604434,2005,MA
3520,1.522637008,1.155763589,1.921581992,0.231943067,2005,MD
3521,1.555148461,1.194772062,1.943608881,0.241218457,2005,ME
