room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude
11949876,14542884,Private room,Adams Morgan,14,5,1,1,66,NA,38.922748,-77.041327
11952919,63836721,Entire home/apt,Foggy Bottom,1,0,3,1,120,NA,38.897092,-77.046379
11959712,36540575,Entire home/apt,Columbia Heights,0,0,3,0,300,NA,38.929413,-77.024962
11961413,6913202,Entire home/apt,U Street Corridor,1,0,4,2,120,NA,38.917996,-77.025396
11966574,8637875,Private room,Capitol Hill,37,5,2,1,60,NA,38.904828,-76.985957
11966736,63920840,Entire home/apt,Columbia Heights,9,5,4,2,225,NA,38.923731,-77.028375
11966786,63907155,Private room,Catholic University-Brookland,1,0,1,1,55,NA,38.94329,-77.004069
11969526,26844054,Entire home/apt,Georgetown,0,0,2,1,200,NA,38.911262,-77.052784
11969940,10292686,Entire home/apt,Capitol Hill,1,0,2,0,165,NA,38.889725,-76.99663
11970099,10292686,Entire home/apt,Capitol Hill,1,0,4,2,275,NA,38.890902,-77.002023
11970434,63949846,Private room,Glover Park,40,5,2,1,75,NA,38.920558,-77.078626
11971727,63962011,Private room,Capitol Hill,0,0,2,1,55,NA,38.907018,-76.979745
11972833,56855481,Private room,Stadium-Armory,33,4.5,2,1,69,NA,38.884739,-76.978895
11980569,33291500,Entire home/apt,Capitol Hill,16,5,2,1,120,NA,38.87874,-77.006172
11981170,835242,Private room,Anacostia,7,4.5,1,1,65,NA,38.862936,-76.988568
11985730,835242,Private room,Anacostia,19,5,2,1,75,NA,38.864018,-76.987262
11986078,1768461,Entire home/apt,South West,3,5,2,1,110,NA,38.878406,-77.016554
11987834,52821397,Private room,Catholic University-Brookland,4,5,2,1,45,NA,38.93481,-76.97819
11989340,6101430,Entire home/apt,Columbia Heights,2,0,6,3,325,NA,38.935452,-77.027659
11989851,5784722,Private room,Capitol Hill,34,5,2,1,90,NA,38.902274,-77.003964
12001023,64172962,Entire home/apt,Foggy Bottom,0,0,3,0,90,NA,38.896238,-77.045828
12004089,15545988,Private room,Fort Totten-Upper Northeast,0,0,1,1,50,NA,38.965972,-77.024618
12005176,64102134,Entire home/apt,Georgetown,18,5,2,1,200,NA,38.91241,-77.067417
12007279,9272585,Entire home/apt,Mount Pleasant,24,5,4,1,116,NA,38.931997,-77.038726
12015424,8008783,Entire home/apt,Mount Vernon Square,26,4.5,12,3,750,NA,38.904118,-77.026301
12017412,10208831,Entire home/apt,Logan Circle,5,5,6,2,185,NA,38.913196,-77.033849
12019225,64305614,Entire home/apt,Stadium-Armory,13,5,2,1,105,NA,38.878138,-76.98216
12019652,32202292,Entire home/apt,Cleveland Park,4,0,2,0,55,NA,38.933372,-77.070903
12021698,46665352,Entire home/apt,Chevy Chase,0,0,2,0,300,NA,38.960934,-77.07164
12023731,21641689,Entire home/apt,U Street Corridor,0,0,6,2,349,NA,38.91789,-77.031996
12025432,13274798,Entire home/apt,Capitol Hill,2,0,2,1,79,NA,38.895655,-76.989502
12026623,38025788,Private room,Anacostia,0,0,2,1,65,NA,38.865041,-76.986756
12032954,15813413,Private room,Ledroit Park,0,0,2,1,150,NA,38.91548,-77.016763
12034568,11151239,Private room,Capitol Hill,4,5,3,1,53,NA,38.9063,-76.981396
12034600,4528,Entire home/apt,Ledroit Park,35,5,4,2,149,NA,38.916066,-77.013053
12049961,25188,Entire home/apt,Foggy Bottom,7,4.5,5,2,349,NA,38.899916,-77.05008
12065847,15788801,Entire home/apt,Capitol Hill,0,0,4,2,150,NA,38.881397,-76.994236
12068178,216784,Private room,Columbia Heights,1,0,1,1,130,NA,38.932761,-77.0318
12069132,44433727,Entire home/apt,Adams Morgan,1,0,2,1,125,NA,38.922232,-77.037608
12070493,64675195,Private room,Capitol Hill,0,0,2,1,90,NA,38.898299,-76.990747
12070959,44368976,Private room,Columbia Heights,0,0,1,1,95,NA,38.92262,-77.032463
12070982,61362641,Shared room,Brentwood,32,4.5,4,1,39,NA,38.910411,-77.003473
12071071,48617645,Entire home/apt,Adams Morgan,5,5,4,2,180,NA,38.91685,-77.042674
12072985,64695095,Entire home/apt,Capitol Hill,8,5,2,1,130,NA,38.898199,-76.994891
12080158,64738114,Entire home/apt,Capitol Hill,1,0,4,2,200,NA,38.883276,-76.999559
12083451,15349277,Private room,Mount Vernon Square,6,5,2,1,85,NA,38.903615,-77.020738
12084478,64768792,Entire home/apt,Chevy Chase,4,5,5,2,85,NA,38.962186,-77.073761
12084861,740018,Entire home/apt,Capitol Hill,0,0,6,2,185,NA,38.89328,-76.986588
12085728,46630199,Entire home/apt,Catholic University-Brookland,13,4.5,6,1,90,NA,38.930254,-76.986278
12088417,64793907,Private room,South West,26,5,2,1,75,NA,38.881184,-77.017475
12089404,64800362,Entire home/apt,Dupont Circle,0,0,2,0,125,NA,38.909032,-77.038281
12089485,63913041,Entire home/apt,Friendship Heights,0,0,8,3,210,NA,38.953962,-77.087712
12090090,64793907,Shared room,South West,8,5,1,1,38,NA,38.87909,-77.016029
12093408,36902221,Shared room,Glover Park,0,0,2,1,100,NA,38.931139,-77.079076
12101634,31584801,Entire home/apt,U Street Corridor,7,4.5,5,1,175,NA,38.918557,-77.034732
12105805,10569373,Entire home/apt,Shaw,11,4.5,3,1,69,NA,38.909082,-77.026592
12107688,10569373,Entire home/apt,Logan Circle,8,4.5,3,2,90,NA,38.906485,-77.028778
12107868,6340713,Entire home/apt,Foggy Bottom,2,0,1,0,200,NA,38.903494,-77.050064
12109812,64941949,Private room,Ledroit Park,2,0,1,1,175,NA,38.917333,-77.017829
12111955,3175142,Entire home/apt,Brentwood,34,4.5,10,5,270,NA,38.921138,-76.992589
12112597,59820876,Shared room,Foggy Bottom,29,5,2,1,70,NA,38.903878,-77.051629
12114388,28430336,Entire home/apt,Capitol Hill,24,5,6,2,150,NA,38.882294,-76.998734
12122605,16357115,Shared room,Stadium-Armory,5,5,2,1,100,NA,38.901568,-76.980778
12123195,8611126,Shared room,Dupont Circle,1,0,2,1,75,NA,38.911315,-77.047309
12123419,65041800,Private room,Anacostia,5,4.5,2,1,95,NA,38.860289,-76.99218
12124593,3175142,Private room,Brentwood,14,5,2,1,85,NA,38.922657,-76.992054
12133711,22129209,Entire home/apt,Georgetown,16,5,5,2,350,NA,38.909186,-77.056822
12135037,1864688,Entire home/apt,Logan Circle,46,5,3,1,185,NA,38.909395,-77.028785
12135609,5796073,Private room,Georgetown,33,4.5,2,1,105,NA,38.907851,-77.057655
12136192,58836037,Entire home/apt,South West,4,5,6,3,225,NA,38.880647,-77.022818
12137477,1443163,Private room,Columbia Heights,7,5,1,1,69,NA,38.923449,-77.029117
12140011,33262773,Entire home/apt,Catholic University-Brookland,53,5,2,1,65,NA,38.937319,-77.021491
12143823,58836037,Private room,South West,1,0,2,1,99,NA,38.881348,-77.02342
12146680,65213010,Entire home/apt,Foggy Bottom,70,5,2,0,113,NA,38.896697,-77.046694
12147314,16357115,Shared room,Stadium-Armory,8,5,2,1,60,NA,38.900833,-76.981694
12147636,65220625,Entire home/apt,Catholic University-Brookland,33,5,4,1,86,NA,38.928787,-77.017999
12149498,2543161,Entire home/apt,Downtown,2,0,2,0,120,NA,38.894758,-77.021681
12152132,10292686,Entire home/apt,Capitol Hill,15,5,4,1,145,NA,38.889485,-77.003831
12152164,4687213,Private room,Logan Circle,1,0,1,1,100,NA,38.907618,-77.030619
12154267,24952526,Private room,Brentwood,14,5,1,1,70,NA,38.920325,-77.004264
12156378,62167329,Entire home/apt,Capitol Hill,0,0,8,1,300,NA,38.899687,-76.984979
12166924,15044614,Private room,U Street Corridor,13,5,1,1,130,NA,38.918246,-77.035435
12168412,61362641,Shared room,Brentwood,13,5,4,1,29,NA,38.912093,-77.002224
12168587,61362641,Shared room,Brentwood,19,5,4,1,228,NA,38.91209,-77.003552
12173827,1635057,Entire home/apt,Catholic University-Brookland,0,0,2,1,100,NA,38.938792,-76.975737
12173928,65403910,Entire home/apt,Catholic University-Brookland,19,4,3,1,72,NA,38.946818,-77.023034
12183872,11438316,Private room,Shaw,5,5,2,1,99,NA,38.908278,-77.023183
12184142,38719408,Private room,Georgetown,0,0,2,1,85,NA,38.914669,-77.073007
12186361,65492462,Entire home/apt,Brentwood,0,0,4,2,135,NA,38.906395,-77.001107
12189173,65512605,Entire home/apt,Woodley Park,17,5,2,0,125,NA,38.927647,-77.053095
12199228,62329576,Entire home/apt,Columbia Heights,1,0,2,1,89,NA,38.921858,-77.033649
12200106,17633,Entire home/apt,Georgetown,6,4.5,4,2,329,NA,38.911737,-77.063661
12202155,23356179,Entire home/apt,Logan Circle,13,5,3,0,108,NA,38.904628,-77.028496
12202521,20530375,Entire home/apt,Stadium-Armory,4,5,8,2,229,NA,38.893079,-76.982902
12204682,11634619,Entire home/apt,Columbia Heights,2,0,4,2,250,NA,38.926618,-77.03522
12208674,10537200,Entire home/apt,Dupont Circle,0,0,2,1,200,NA,38.910033,-77.041134
12208905,6662158,Entire home/apt,Anacostia,7,5,4,2,92,NA,38.86799,-76.943475
12209401,6662158,Private room,Anacostia,0,0,2,1,50,NA,38.866878,-76.943494
12210693,37482718,Private room,Capitol Hill,16,5,3,1,125,NA,38.906132,-76.980545
12219364,6116576,Entire home/apt,Dupont Circle,6,4.5,4,1,135,NA,38.909656,-77.046474
12219475,3579390,Entire home/apt,Capitol Hill,22,4.5,2,1,95,NA,38.873113,-77.005962
12221410,28299746,Entire home/apt,The Palisades,41,4.5,4,1,99,NA,38.920745,-77.099001
12222626,21970011,Entire home/apt,Capitol Hill,0,0,4,2,200,NA,38.897504,-76.989971
12232288,13819268,Private room,Capitol Hill,4,4,2,1,75,NA,38.900412,-77.000717
12232737,65822604,Private room,Catholic University-Brookland,43,4.5,3,1,90,NA,38.934801,-77.021156
12242142,48280621,Private room,Capitol Hill,0,0,2,1,140,NA,38.901376,-76.99307
12243205,15365907,Entire home/apt,Shaw,33,5,4,1,99,NA,38.909873,-77.021419
12243327,59820876,Entire home/apt,Foggy Bottom,9,5,2,0,120,NA,38.903882,-77.051615
12244730,16644446,Entire home/apt,Mount Vernon Square,3,5,8,3,499,NA,38.901657,-77.025196
12245640,54353579,Private room,Shaw,6,5,3,1,50,NA,38.911738,-77.011748
12247850,6202853,Private room,Dupont Circle,13,5,1,1,95,NA,38.914455,-77.043028
12247867,3289706,Entire home/apt,Ledroit Park,38,5,4,1,125,NA,38.914885,-77.016297
12249033,25408286,Entire home/apt,Shaw,21,5,7,2,145,NA,38.912369,-77.025217
12249312,16567264,Shared room,Foggy Bottom,0,0,2,1,70,NA,38.902197,-77.052736
12249707,9383920,Private room,Petworth,0,0,2,1,50,NA,38.945897,-77.043474
12250977,4962900,Entire home/apt,Downtown,1,0,5,2,181,NA,38.899089,-77.016618
12251118,4962900,Entire home/apt,Downtown,11,4,5,2,181,NA,38.898564,-77.016961
12252686,61362641,Shared room,Brentwood,26,4.5,4,1,88,NA,38.910547,-77.002232
12252888,3877906,Private room,Columbia Heights,13,5,2,1,65,NA,38.934424,-77.035207
12253009,65969182,Entire home/apt,Capitol Hill,42,5,3,0,98,NA,38.891619,-76.999582
12253131,3877906,Entire home/apt,Columbia Heights,0,0,5,2,169,NA,38.934406,-77.034012
12263620,46630199,Entire home/apt,Barnaby Woods,13,5,4,1,99,NA,38.967457,-77.056531
12264726,3877906,Private room,Columbia Heights,2,0,2,1,75,NA,38.93312,-77.035364
12265438,2153896,Entire home/apt,U Street Corridor,17,5,3,1,135,NA,38.914935,-77.030568
12273507,37738190,Entire home/apt,Dupont Circle,0,0,1,0,400,NA,38.90901,-77.048636
12274481,60085602,Private room,Columbia Heights,31,5,2,1,80,NA,38.931928,-77.025494
12275182,17054325,Private room,South West,33,4.5,4,1,79,NA,38.879422,-77.019583
12282255,66182056,Private room,Anacostia,7,5,4,2,250,NA,38.888075,-76.918811
12287507,55781438,Entire home/apt,Capitol Hill,59,4.5,2,1,150,NA,38.88819,-76.996814
12288416,55781438,Private room,Capitol Hill,50,4.5,4,1,130,NA,38.886154,-76.998048
12289607,55781438,Private room,Capitol Hill,44,4.5,2,1,125,NA,38.888371,-76.996526
12289793,55781438,Private room,Capitol Hill,52,4.5,2,1,125,NA,38.888372,-76.997148
12293454,26962367,Entire home/apt,Ledroit Park,41,5,4,1,90,NA,38.915541,-77.011143
12293500,6003344,Entire home/apt,Dupont Circle,4,5,4,1,195,NA,38.90922,-77.040083
12294596,33054104,Entire home/apt,Ledroit Park,0,0,2,1,65,NA,38.915081,-77.011122
12295275,46582948,Entire home/apt,Mount Vernon Square,28,5,7,1,180,NA,38.901195,-77.01402
12302005,95464,Entire home/apt,Ledroit Park,25,4,2,0,79,NA,38.913466,-77.010386
12304659,46574907,Private room,Catholic University-Brookland,7,4.5,2,1,50,NA,38.934823,-77.022433
12307785,61362641,Shared room,Brentwood,46,5,4,1,39,NA,38.910202,-77.00281
12308136,40794568,Entire home/apt,Anacostia,5,5,2,1,79,NA,38.830805,-77.001106
12309703,44590673,Entire home/apt,Adams Morgan,0,0,3,0,575,NA,38.924964,-77.038006
12311645,37587443,Private room,Anacostia,2,0,2,1,35,NA,38.845589,-76.973811
12314626,22059325,Entire home/apt,Anacostia,27,5,2,1,55,NA,38.836604,-76.999011
12317654,3142082,Entire home/apt,Dupont Circle,25,5,4,2,299,NA,38.91716,-77.039929
12318720,29299104,Entire home/apt,Adams Morgan,18,5,4,1,130,NA,38.921909,-77.038433
12322663,66482562,Shared room,Chevy Chase,8,4.5,2,1,50,NA,38.9533,-77.068567
12324726,17544374,Private room,Capitol Hill,56,5,2,1,75,NA,38.901468,-77.011707
12324758,46582948,Entire home/apt,Mount Vernon Square,10,5,7,1,200,NA,38.904686,-77.015455
12326682,66517588,Private room,Catholic University-Brookland,2,0,1,1,30,NA,38.926066,-76.999643
12326731,14366260,Entire home/apt,Catholic University-Brookland,13,5,2,1,85,NA,38.940817,-77.014984
12333075,2131753,Entire home/apt,Foggy Bottom,2,0,3,0,136,NA,38.900475,-77.052605
12336640,6558588,Entire home/apt,Chevy Chase,1,0,3,1,95,NA,38.960643,-77.073729
12337836,59003441,Entire home/apt,Catholic University-Brookland,8,5,4,1,100,NA,38.937991,-77.024164
12342207,45729407,Entire home/apt,Columbia Heights,48,4.5,4,1,119,NA,38.921623,-77.034079
12343026,44120864,Entire home/apt,Ledroit Park,24,5,4,1,95,NA,38.914438,-77.013611
12343967,66647498,Entire home/apt,Columbia Heights,0,0,7,3,800,NA,38.920541,-77.032563
12344231,18894668,Shared room,Anacostia,3,4.5,2,1,50,NA,38.874703,-76.974083
12344373,20916886,Private room,Ledroit Park,15,5,2,1,55,NA,38.919057,-77.009954
12344780,4411541,Private room,Ledroit Park,8,5,1,1,60,NA,38.917564,-77.011775
12345264,4411541,Entire home/apt,Ledroit Park,5,5,4,2,150,NA,38.916853,-77.010087
12351225,18192642,Private room,Chevy Chase,34,5,2,1,50,NA,38.964675,-77.07138
12356145,45768226,Private room,Catholic University-Brookland,34,5,2,1,67,NA,38.946995,-77.008296
12356501,61362641,Shared room,Brentwood,40,5,2,1,25,NA,38.911434,-77.002988
12364488,46075982,Entire home/apt,Woodley Park,0,0,3,1,350,NA,38.924891,-77.049276
12364855,10353908,Entire home/apt,Anacostia,61,5,4,1,59,NA,38.837127,-77.005528
12365752,3901806,Private room,Capitol Hill,39,4.5,3,1,100,NA,38.892017,-76.98518
12368359,66827336,Entire home/apt,Columbia Heights,0,0,2,1,70,NA,38.927534,-77.029567
12369806,66517588,Shared room,Brentwood,0,0,1,1,28,NA,38.923828,-77.001391
12380083,28246210,Entire home/apt,Adams Morgan,1,0,4,0,250,NA,38.920792,-77.037764
12382114,2001286,Private room,Mount Vernon Square,0,0,2,1,100,NA,38.904234,-77.017415
12382773,52950314,Private room,Stadium-Armory,12,5,2,1,65,NA,38.888051,-76.97849
12384161,546344,Entire home/apt,Columbia Heights,51,5,2,0,250,NA,38.921319,-77.031267
12384692,16640384,Entire home/apt,Brightwood,0,0,7,4,200,NA,38.956061,-77.032184
12384875,2162748,Entire home/apt,Downtown,8,4.5,4,1,175,NA,38.901373,-77.024797
12386834,6526384,Entire home/apt,Capitol Hill,36,5,4,2,155,NA,38.898061,-76.988512
12391389,8008783,Entire home/apt,Dupont Circle,32,4,5,1,175,NA,38.907758,-77.043313
12395984,67024800,Entire home/apt,The Palisades,1,0,2,0,61,NA,38.926348,-77.10107
12396888,44583929,Entire home/apt,Capitol Hill,52,5,4,1,76,NA,38.899014,-76.992706
12399984,10292686,Entire home/apt,Capitol Hill,3,4.5,3,0,165,NA,38.889995,-77.00228
12400338,10292686,Entire home/apt,Capitol Hill,3,4,2,0,145,NA,38.889471,-76.999522
12400790,46542918,Entire home/apt,Downtown,1,0,4,2,319,NA,38.898765,-77.032245
12401402,67058351,Entire home/apt,Columbia Heights,4,5,6,2,250,NA,38.926905,-77.035019
12403288,254825,Entire home/apt,Dupont Circle,0,0,2,0,65,NA,38.915756,-77.041968
12403337,67068549,Entire home/apt,Brentwood,35,5,2,1,95,NA,38.92207,-76.953235
12406653,31729357,Entire home/apt,Columbia Heights,0,0,3,1,165,NA,38.93196,-77.030358
12410585,25313317,Entire home/apt,U Street Corridor,0,0,2,0,98,NA,38.918877,-77.035877
12421372,31230522,Entire home/apt,Takoma Park,30,5,3,1,95,NA,38.979419,-77.028149
12423375,2216329,Entire home/apt,Capitol Hill,27,5,4,1,115,NA,38.881751,-76.998358
12423791,25883487,Entire home/apt,Shaw,0,0,5,2,999,NA,38.910265,-77.026829
12428215,14444369,Entire home/apt,Shaw,3,0,4,2,180,NA,38.911998,-77.016602
12431455,17055503,Entire home/apt,Capitol Hill,4,5,10,3,162,NA,38.882267,-76.992276
12431578,45509940,Entire home/apt,Fort Totten-Upper Northeast,4,4.5,10,4,154,NA,38.970096,-77.021287
12432286,67249676,Private room,Foggy Bottom,0,0,1,1,45,NA,38.89531,-77.049805
12433422,46582948,Entire home/apt,Capitol Hill,14,5,7,1,180,NA,38.899676,-77.011275
12433771,67261105,Private room,Fort Totten-Upper Northeast,3,4.5,2,1,325,NA,38.962578,-77.000173
12446132,67334913,Private room,Anacostia,0,0,1,1,33,NA,38.862994,-76.968218
12468659,561887,Private room,Glover Park,2,0,3,1,75,NA,38.922154,-77.073114
12468983,8556430,Entire home/apt,Capitol Hill,49,5,4,1,145,NA,38.897812,-77.001533
12488042,1339253,Private room,U Street Corridor,0,0,1,1,94,NA,38.918422,-77.037163
12488997,357532,Entire home/apt,Mount Pleasant,0,0,6,3,150,NA,38.93426,-77.038297
12490601,51959092,Entire home/apt,Ledroit Park,3,0,4,2,205,NA,38.914091,-77.016229
12492160,23870316,Entire home/apt,South West,47,4.5,4,1,80,NA,38.873648,-77.012631
12493647,24590159,Entire home/apt,South West,11,5,2,1,115,NA,38.876445,-77.016171
12494558,32928805,Entire home/apt,Capitol Hill,6,5,4,1,175,NA,38.897792,-76.995113
12508845,340226,Private room,Columbia Heights,3,5,1,1,40,NA,38.930378,-77.025235
12510720,42621222,Entire home/apt,Downtown,0,0,8,3,250,NA,38.898726,-77.016409
12512233,20118762,Private room,Capitol Hill,34,5,2,1,85,NA,38.902973,-76.994769
12513818,32927652,Shared room,Columbia Heights,3,4.5,1,1,50,NA,38.924581,-77.029425
12513824,67773788,Entire home/apt,Capitol Hill,3,5,3,1,250,NA,38.880985,-76.990793
12522567,13574747,Entire home/apt,Dupont Circle,10,5,4,0,127,NA,38.909789,-77.044211
12530488,52105252,Entire home/apt,Dupont Circle,7,5,2,1,180,NA,38.912709,-77.036711
12532661,12804388,Private room,Woodley Park,3,5,1,1,145,NA,38.926561,-77.054867
12535902,874347,Entire home/apt,Brentwood,0,0,5,2,250,NA,38.916759,-77.000347
12537603,19646676,Private room,Adams Morgan,17,4.5,2,1,50,NA,38.923947,-77.037237
12539013,67933890,Private room,Brentwood,1,0,2,1,85,NA,38.912343,-77.007496
12539684,14692970,Entire home/apt,Adams Morgan,11,4.5,3,1,111,NA,38.924818,-77.04149
12539801,2902940,Entire home/apt,Catholic University-Brookland,5,5,2,1,87,NA,38.931837,-77.021275
12543010,21446930,Entire home/apt,Capitol Hill,2,0,9,4,995,NA,38.885266,-77.006656
12543257,67966277,Private room,Brentwood,53,5,2,1,52,NA,38.930269,-76.969806
12544280,54006957,Private room,Foggy Bottom,1,0,1,1,110,NA,38.904922,-77.050551
12546424,33239662,Entire home/apt,Capitol Hill,38,5,5,1,100,NA,38.888237,-76.989235
12547407,27646801,Private room,Cleveland Park,28,5,2,1,75,NA,38.934998,-77.05357
12556956,13311014,Entire home/apt,Catholic University-Brookland,0,0,4,0,300,NA,38.93929,-76.986866
12557130,6390384,Private room,Logan Circle,2,0,2,1,100,NA,38.906802,-77.028821
12559067,19108276,Entire home/apt,Chevy Chase,0,0,4,1,90,NA,38.943869,-77.061865
12562846,4795247,Entire home/apt,Adams Morgan,49,5,4,1,103,NA,38.924205,-77.045851
12563328,13753928,Entire home/apt,Capitol Hill,6,5,3,1,200,NA,38.879874,-76.994851
12564603,41463991,Entire home/apt,Downtown,4,5,2,0,96,NA,38.904154,-77.028195
12564974,32456579,Entire home/apt,Downtown,5,5,1,1,100,NA,38.900328,-77.025099
12565018,40060625,Private room,Columbia Heights,19,5,2,1,65,NA,38.933679,-77.032595
12566165,335016,Private room,Mount Pleasant,11,5,2,1,89,NA,38.932204,-77.037685
12566437,14167639,Entire home/apt,Foggy Bottom,6,4.5,2,0,91,NA,38.89795,-77.050999
12570122,68152734,Entire home/apt,Shaw,6,5,3,1,75,NA,38.907088,-77.025399
12577503,40153193,Entire home/apt,Mount Vernon Square,19,4.5,4,2,220,NA,38.900934,-77.017419
12579823,68222993,Entire home/apt,Petworth,3,5,2,1,85,NA,38.936395,-77.025685
12583798,46205851,Entire home/apt,Shaw,28,4.5,10,3,325,NA,38.909409,-77.026043
12584879,12793504,Entire home/apt,Capitol Hill,22,5,5,2,160,NA,38.90319,-76.99351
12585382,68260527,Entire home/apt,Adams Morgan,58,4.5,2,1,71,NA,38.91776,-77.044849
12586989,13632628,Entire home/apt,Petworth,3,5,6,3,350,NA,38.942366,-77.038074
12587796,50284578,Entire home/apt,Petworth,0,0,4,1,85,NA,38.949425,-77.029627
12588383,13239338,Private room,Mount Pleasant,5,5,1,1,85,NA,38.932472,-77.041275
12588592,66494031,Entire home/apt,Chevy Chase,1,0,4,0,105,NA,38.948972,-77.064677
12588712,13239338,Entire home/apt,Mount Pleasant,14,4.5,2,1,200,NA,38.931732,-77.042987
12590756,7226878,Entire home/apt,Catholic University-Brookland,1,0,4,3,230,NA,38.93022,-77.022802
12600421,7874690,Private room,Capitol Hill,9,5,2,1,79,NA,38.877372,-77.000848
12601747,2505779,Entire home/apt,Ledroit Park,8,5,2,1,140,NA,38.91847,-77.022087
12604252,36305648,Entire home/apt,Shaw,0,0,3,1,78,NA,38.911345,-77.020844
12609982,68445564,Private room,Brentwood,1,0,2,1,76,NA,38.920935,-76.994728
12610990,43326493,Entire home/apt,Downtown,0,0,4,1,249,NA,38.900562,-77.026025
12611926,17054325,Private room,South West,34,4.5,3,1,75,NA,38.880004,-77.019336
12612171,21109032,Private room,Stadium-Armory,1,0,1,1,50,NA,38.905315,-76.972497
12613074,29182239,Private room,Deanwood,0,0,2,1,100,NA,38.894953,-76.932373
12618518,10411209,Entire home/apt,Petworth,9,4.5,3,1,79,NA,38.939202,-77.026262
12618872,19328870,Private room,Columbia Heights,10,4.5,2,1,49,NA,38.924269,-77.0261
12623775,11771833,Entire home/apt,South West,18,5,6,4,350,NA,38.880228,-77.020078
12623839,6355960,Private room,Brentwood,12,5,1,1,66,NA,38.918748,-77.002814
12627781,68495930,Entire home/apt,Capitol Hill,12,5,3,1,120,NA,38.891939,-76.987915
12629033,17436558,Entire home/apt,Downtown,2,0,1,1,120,NA,38.893022,-77.020174
12630408,13225628,Entire home/apt,Columbia Heights,1,0,3,2,230,NA,38.934232,-77.026921
12634006,10640529,Entire home/apt,Adams Morgan,6,5,4,0,79,NA,38.925081,-77.042486
12637339,33579876,Private room,Anacostia,0,0,2,1,125,NA,38.859701,-76.992566
12643387,45142183,Entire home/apt,Columbia Heights,12,5,2,1,97,NA,38.928018,-77.023569
12644984,68679304,Entire home/apt,Dupont Circle,22,5,4,0,66,NA,38.911986,-77.037679
12646701,41565910,Entire home/apt,Catholic University-Brookland,63,5,3,1,70,NA,38.951162,-77.025203
12650953,9740953,Entire home/apt,Adams Morgan,3,5,3,1,150,NA,38.923742,-77.037368
12651285,4506712,Entire home/apt,Capitol Hill,4,5,5,2,140,NA,38.899962,-76.986265
12652414,92961385,Private room,Logan Circle,12,5,2,1,109,NA,38.908706,-77.027477
12654099,21002524,Entire home/apt,Capitol Hill,0,0,4,1,92,NA,38.894561,-76.995307
12654906,31818247,Private room,Anacostia,3,4.5,2,1,49,NA,38.852397,-76.966649
12654999,40504966,Private room,Columbia Heights,4,4.5,1,1,70,NA,38.928869,-77.036035
12655962,60556302,Entire home/apt,Fort Totten-Upper Northeast,20,5,3,0,60,NA,38.958695,-77.027093
12668922,68832262,Entire home/apt,Foggy Bottom,21,5,2,1,110,NA,38.901925,-77.048368
12668922,68832262,Entire home/apt,Foggy Bottom,23,5,2,1,110,NA,38.903889,-77.049746
12672335,57680547,Entire home/apt,Georgetown,18,4.5,6,3,300,NA,38.905624,-77.056495
12673949,5778691,Entire home/apt,Columbia Heights,21,5,10,4,179,NA,38.920997,-77.032014
12678029,686959,Entire home/apt,Stadium-Armory,0,0,2,2,70,NA,38.905389,-76.979815
12678935,68893982,Private room,Logan Circle,3,5,1,1,72,NA,38.909586,-77.027263
12682227,38257778,Entire home/apt,Foggy Bottom,0,0,2,1,1950,NA,38.900996,-77.052662
12683014,61861443,Entire home/apt,Capitol Hill,11,5,4,1,159,NA,38.892306,-76.996983
12694626,9994812,Entire home/apt,Capitol Hill,0,0,11,4,3000,NA,38.892743,-76.999848
12695901,69005693,Entire home/apt,South West,4,5,3,1,100,NA,38.881126,-77.016026
12697660,66746400,Entire home/apt,Stadium-Armory,18,5,5,2,189,NA,38.883847,-76.982977
12697996,1165733,Entire home/apt,Logan Circle,4,5,3,1,139,NA,38.908084,-77.035278
12703003,69033883,Private room,Catholic University-Brookland,52,5,2,1,46,NA,38.949277,-77.024034
12705324,1255924,Entire home/apt,Catholic University-Brookland,7,4,5,1,105,NA,38.932828,-77.02026
12707742,50130251,Private room,Columbia Heights,0,0,2,1,57,NA,38.923689,-77.0341
12709221,14700088,Entire home/apt,Brightwood,3,5,3,1,90,NA,38.97079,-77.034284
12709271,3288651,Private room,Fort Totten-Upper Northeast,2,0,1,1,39,NA,38.971039,-77.014765
12709482,27109014,Private room,Shaw,2,0,2,1,88,NA,38.908925,-77.023073
12709582,40135374,Entire home/apt,Foggy Bottom,19,4.5,2,0,180,NA,38.896739,-77.044591
12709904,65966801,Entire home/apt,Capitol Hill,22,4.5,2,1,90,NA,38.878671,-76.990276
12710257,63788704,Entire home/apt,Logan Circle,0,0,4,1,199,NA,38.908221,-77.028795
12712279,36482071,Private room,U Street Corridor,72,4.5,2,1,60,NA,38.916477,-77.029641
12712570,36482071,Private room,U Street Corridor,36,4.5,2,1,60,NA,38.917695,-77.029942
12713976,69124510,Private room,Mount Vernon Square,0,0,2,1,65,NA,38.902096,-77.017931
12727298,69203193,Entire home/apt,Capitol Hill,59,5,3,0,110,NA,38.893447,-77.003731
12729523,10586420,Entire home/apt,U Street Corridor,0,0,6,2,1250,NA,38.917426,-77.028805
12729747,2033864,Entire home/apt,Adams Morgan,0,0,2,0,175,NA,38.918799,-77.044619
12733044,46630199,Entire home/apt,Dupont Circle,21,5,4,1,120,NA,38.914132,-77.043453
